80 773 
1 41   189 
1 42   287 
2 42    88 
2 43   893 
3 43   176 
3 44   124 
4 44   235 
4 45   315 
5 45   484 
5 46   430 
6 46   355 
6 47   892 
7 47   122 
7 48   548 
8 48   681 
8 49   357 
9 49   688 
9 50    69 
10 50   854 
10 51   704 
11 51   201 
11 52    11 
12 52   518 
12 53   353 
13 53   353 
13 54   362 
14 54   295 
14 55   694 
15 55   740 
15 56   130 
16 56   244 
16 57   808 
17 57   287 
17 58   602 
18 58   199 
18 59   206 
19 59   802 
19 60   661 
20 60   947 
20 61    61 
21 61   997 
21 62   588 
22 62    74 
22 63   892 
23 63   436 
23 64   708 
24 64   541 
24 65   527 
25 65   306 
25 66   117 
26 66   500 
26 67   209 
27 67   941 
27 68   528 
28 68   110 
28 69   252 
29 69   312 
29 70   331 
30 70   702 
30 71   518 
31 71   671 
31 72   725 
32 72   848 
32 73   724 
33 73   331 
33 74   824 
34 74   663 
34 75   553 
35 75   403 
35 76   843 
36 76   725 
36 77    44 
37 77   945 
37 78   411 
38 78   730 
38 79   965 
39 79   162 
39 80    35 
40 80   541 
1 46   408 
1 50   277 
1 52   441 
1 56    77 
1 67    77 
1 69   392 
1 72   394 
1 73   240 
1 75    59 
1 76   414 
1 77   226 
2 44   368 
2 45     7 
2 46   234 
2 48    68 
2 52   356 
2 53   270 
2 54   373 
2 56   174 
2 57   437 
2 59   283 
2 63   199 
2 64   376 
2 70   295 
2 74   165 
2 78   320 
2 80   125 
3 41   317 
3 42   428 
3 46   100 
3 48   185 
3 49   196 
3 51   256 
3 52   270 
3 54   235 
3 55    88 
3 57   191 
3 61   354 
3 63   445 
3 67   228 
3 68   196 
3 69   163 
3 71   278 
3 75   170 
3 76    84 
3 77   327 
3 78   292 
3 79   224 
4 41    86 
4 49   203 
4 58   243 
4 59   412 
4 61    91 
4 62    58 
4 63    54 
4 64   234 
4 65   423 
4 66    76 
4 67   368 
4 69   385 
4 70   397 
4 71   135 
4 74   220 
4 75     3 
4 77    99 
4 78   262 
4 79   195 
4 80   263 
5 42   267 
5 44   188 
5 48    74 
5 50   207 
5 51    64 
5 52    87 
5 59   236 
5 62   297 
5 65    42 
5 66    45 
5 68   448 
5 70   443 
5 74    16 
5 75   366 
5 77   176 
5 78   395 
6 43    21 
6 49   365 
6 50    45 
6 54   131 
6 57    98 
6 58   392 
6 61    35 
6 67    77 
6 68   277 
6 69   415 
6 74    36 
6 75     5 
6 76    44 
6 77   335 
6 78    12 
7 41   181 
7 42    22 
7 43   218 
7 44   433 
7 46    27 
7 50    73 
7 59   406 
7 60   171 
7 61   424 
7 63    33 
7 64   261 
7 65   232 
7 67   110 
7 68   374 
7 70   348 
7 71    93 
7 74   132 
7 76   411 
8 41   368 
8 42   285 
8 43   447 
8 44   383 
8 51   204 
8 52    82 
8 53   184 
8 56   250 
8 57   178 
8 59   332 
8 60   176 
8 61   327 
8 62   111 
8 65    99 
8 66   111 
8 67    87 
8 69   199 
8 70   260 
8 73   450 
8 76    59 
9 41   182 
9 43    44 
9 45    84 
9 55   213 
9 56    69 
9 57   384 
9 58   308 
9 59   109 
9 60   388 
9 62   279 
9 63   154 
9 66   132 
9 72   407 
9 76   328 
9 77   311 
10 41   137 
10 42   336 
10 44   357 
10 46   278 
10 47   244 
10 53   132 
10 55   365 
10 56   309 
10 57   257 
10 61    30 
10 68   425 
10 69   370 
10 76    54 
10 78   164 
10 80    14 
11 42   364 
11 43   251 
11 44   182 
11 45   116 
11 47   401 
11 49   341 
11 50   226 
11 53   261 
11 59   265 
11 60   138 
11 63   206 
11 64   288 
11 69   326 
11 70   113 
11 72    99 
11 73   401 
11 78   331 
11 79   218 
11 80   367 
12 41   227 
12 42    90 
12 45   257 
12 48   122 
12 50   365 
12 51   137 
12 55   375 
12 56   114 
12 58   251 
12 59   319 
12 60    46 
12 61    78 
12 62   182 
12 63   383 
12 64    27 
12 67   417 
12 69   223 
12 74   161 
12 76   327 
12 78   165 
12 79   233 
12 80    81 
13 41   313 
13 43   444 
13 44    48 
13 45   222 
13 46   423 
13 52   115 
13 60    22 
13 61   177 
13 63   300 
13 64   431 
13 66   441 
13 67   105 
13 69    27 
13 72   361 
13 73   136 
13 74    27 
13 75   152 
13 76   375 
13 80    83 
14 42    70 
14 43    54 
14 44   320 
14 45   366 
14 48   365 
14 50    43 
14 51   304 
14 59    54 
14 61   431 
14 64   140 
14 65   303 
14 66   340 
14 67     5 
14 68   278 
14 69   202 
14 72   209 
14 73    73 
14 74    52 
14 75   348 
14 76   211 
14 78   443 
14 80    55 
15 43   306 
15 44   322 
15 46   154 
15 47   435 
15 54    33 
15 57   126 
15 62   425 
15 66    63 
15 68   438 
15 69   442 
15 70   291 
15 71    80 
15 73   347 
15 75    54 
15 76   384 
16 41   291 
16 44    58 
16 46   248 
16 55   209 
16 58     1 
16 59   447 
16 60   135 
16 62   226 
16 63    24 
16 64   265 
16 66    17 
16 67   277 
16 68   449 
16 69   411 
16 71   282 
16 73   144 
16 74    56 
16 77   225 
16 79   202 
16 80   404 
17 42   441 
17 43   157 
17 44   410 
17 45   339 
17 54   252 
17 56   402 
17 60   322 
17 61    99 
17 62   230 
17 63   344 
17 64    64 
17 65   243 
17 69   339 
17 71   256 
17 72   207 
17 74   230 
17 79   127 
18 45    11 
18 47   338 
18 49   333 
18 50    57 
18 54    92 
18 64     1 
18 65   336 
18 66   262 
18 68   177 
18 69   270 
18 70   422 
18 71   231 
18 72   153 
18 73    53 
18 74   332 
18 75   441 
18 76   233 
18 77   232 
19 41    89 
19 42   318 
19 47   174 
19 48   241 
19 50    64 
19 52   341 
19 56   125 
19 57   198 
19 63   283 
19 66   127 
19 67   208 
19 68   403 
19 71   241 
19 72   196 
19 76   450 
19 77   185 
20 42   252 
20 49   259 
20 50   298 
20 53   253 
20 54   187 
20 55   346 
20 58   445 
20 59   245 
20 62   249 
20 63   367 
20 66   362 
20 68     9 
20 73   371 
20 74    74 
20 75   334 
20 77    32 
20 80   405 
21 43    44 
21 47    61 
21 48    47 
21 50   148 
21 52   112 
21 54   217 
21 55    56 
21 56   392 
21 58   397 
21 60   308 
21 63   198 
21 64    91 
21 67    84 
21 71    43 
21 76   441 
21 77   394 
21 78   149 
22 41   258 
22 44   379 
22 45   280 
22 46   179 
22 49   100 
22 51   220 
22 53   421 
22 55   220 
22 58   196 
22 59   154 
22 67   169 
22 68   364 
22 69   303 
22 70   235 
22 72   210 
22 73    54 
22 77   348 
22 79   249 
22 80   395 
23 42   298 
23 43    95 
23 45    17 
23 47   323 
23 48   103 
23 49   192 
23 50   347 
23 51   423 
23 56   103 
23 61   403 
23 65   405 
23 66   311 
23 67   236 
23 69    34 
23 72   270 
23 73   194 
23 74    95 
23 77   187 
23 79   256 
24 45   120 
24 46    69 
24 47   315 
24 51   204 
24 52    54 
24 53   316 
24 54     9 
24 55   281 
24 56   363 
24 59   443 
24 60    89 
24 61    69 
24 67   212 
24 68   445 
24 72   323 
24 74   395 
24 75   173 
25 42   364 
25 46   278 
25 47   245 
25 48   389 
25 50   108 
25 53   185 
25 54   358 
25 59   376 
25 63   348 
25 68   351 
25 69   434 
25 71   355 
25 73   138 
25 75   429 
25 79   314 
25 80    67 
26 41   189 
26 42   292 
26 43   283 
26 44    17 
26 46   403 
26 48   288 
26 51    30 
26 53     4 
26 55   221 
26 57   442 
26 60   353 
26 63   372 
26 69   239 
26 71   156 
26 72    53 
26 74   358 
26 78    27 
27 41   288 
27 46   229 
27 47   426 
27 48   342 
27 52    48 
27 53   316 
27 54   319 
27 60   190 
27 62    78 
27 63   285 
27 65   243 
27 66   389 
27 69   410 
27 74   327 
27 75   191 
27 76   144 
27 78    47 
28 41    98 
28 44   257 
28 45   219 
28 49   365 
28 50   257 
28 52    40 
28 55   213 
28 56    85 
28 58    28 
28 59   193 
28 60   432 
28 61    53 
28 62   171 
28 70   335 
28 74   111 
28 75    55 
28 77   355 
28 78   147 
28 80   132 
29 41   378 
29 43   274 
29 44   223 
29 46    94 
29 47     4 
29 49    35 
29 56   215 
29 65   233 
29 71   244 
29 76   209 
30 41    85 
30 53   339 
30 54   280 
30 55    48 
30 59   367 
30 60   358 
30 61   145 
30 64   103 
30 66   316 
30 75   445 
30 78     8 
30 79   339 
31 43   104 
31 46   123 
31 48   183 
31 52    35 
31 53   309 
31 55   388 
31 56   313 
31 58    41 
31 59   220 
31 63   317 
31 68   256 
31 69   278 
31 70   177 
31 73   305 
31 78   301 
32 41   318 
32 45    71 
32 50   300 
32 55   124 
32 56   128 
32 57   305 
32 58   124 
32 59   326 
32 61   439 
32 62     2 
32 64   295 
32 65    87 
32 66   414 
32 69    11 
32 74    58 
32 76   168 
32 77    39 
32 78    16 
32 79   111 
33 41    74 
33 42   169 
33 44    89 
33 45   447 
33 46   251 
33 48     3 
33 49   331 
33 50   299 
33 52   176 
33 54   384 
33 55   332 
33 56    39 
33 57    15 
33 60   318 
33 64   382 
33 66    14 
33 70   373 
33 75   144 
33 78   321 
34 42    48 
34 43    34 
34 46   415 
34 47   146 
34 50   235 
34 52   158 
34 56   216 
34 57    80 
34 59   285 
34 61   338 
34 62   441 
34 63   342 
34 65   154 
34 67   433 
34 68   399 
34 73   222 
35 41   134 
35 46   328 
35 47    81 
35 49   185 
35 50   202 
35 53   312 
35 54   275 
35 55   251 
35 56    22 
35 57   116 
35 59   146 
35 60   291 
35 61   286 
35 62   376 
35 64    91 
35 70   152 
35 71   447 
35 72   207 
35 74   139 
35 77    97 
35 79    26 
35 80   192 
36 41   326 
36 42    52 
36 44   171 
36 45   313 
36 46    49 
36 47    64 
36 49   137 
36 51   259 
36 52    84 
36 54    46 
36 59   317 
36 60   338 
36 61   284 
36 62   163 
36 65    45 
36 66   448 
36 67   170 
36 72    55 
36 74   230 
36 78   136 
36 79   221 
36 80   173 
37 43   369 
37 44   372 
37 46    98 
37 50   236 
37 59   393 
37 60   175 
37 61   247 
37 63   309 
37 64   251 
37 66   204 
37 67   108 
37 68   251 
37 70   270 
37 73   348 
38 41    79 
38 42   327 
38 43   211 
38 45   420 
38 47   181 
38 48    50 
38 51    71 
38 52   232 
38 54   204 
38 55   217 
38 56    65 
38 57    27 
38 59    19 
38 62   245 
38 63    13 
38 66   410 
38 67   252 
38 70   271 
38 73   367 
38 74   244 
38 76   116 
38 77   397 
38 80   412 
39 41   208 
39 45    80 
39 46   306 
39 47   171 
39 48   286 
39 50   229 
39 53   393 
39 55   372 
39 58   277 
39 61    13 
39 62   329 
39 63    97 
39 64   110 
39 65   347 
39 66    89 
39 70    16 
39 72   396 
39 75   352 
39 77   165 
40 42   251 
40 44    85 
40 53    78 
40 57   166 
40 59    52 
40 61   119 
40 64    14 
40 75   415 
40 77    21 
40 79   132 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
   77   804 
  846   711 
  543     3 
  518   110 
  372   157 
  699   717 
  951   365 
  880   259 
  929    11 
  846     0 
  256   193 
  555   129 
   51   894 
   61   795 
  577   555 
  507   943 
  460   664 
   72   984 
  673   797 
  503   354 
  261   701 
  548   635 
   94   700 
  761   598 
  738   126 
  369   123 
  784   430 
  382    92 
  872   458 
  520    12 
  544   659 
  866   131 
  104   525 
  910   896 
  224   198 
  981    19 
  905    33 
  725   938 
  236   529 
  191   999 
  868   857 
  677   807 
   72   111 
  480   718 
  647   762 
  566   621 
  924    64 
  655   221 
  885    76 
  238   606 
  339   216 
  934   807 
  831   519 
  954   372 
  157   992 
  232   641 
  960   141 
  761   299 
  544   708 
   46   838 
  438   283 
  618   731 
  376   758 
  797   879 
  166   385 
  145   427 
  408   612 
  534   399 
  442   740 
  880   214 
  732   706 
  386   848 
  154   162 
  328   809 
  496   592 
  837   853 
  428   402 
  271   403 
  155   479 
   14   542 
80 1495 
1 2   227 
2 3   135 
3 4   560 
4 5   664 
5 6    72 
6 7   650 
7 8   413 
8 9   966 
9 10   965 
10 11   344 
11 12   937 
12 13   689 
13 14   858 
14 15   817 
15 16   501 
16 17   229 
17 18   434 
18 19   812 
19 20   340 
20 21   777 
21 22   634 
22 23   464 
23 24   105 
24 25   565 
25 26   680 
26 27    39 
27 28   154 
28 29   878 
29 30    85 
30 31   403 
31 32     0 
32 33   535 
33 34   246 
34 35   698 
35 36   785 
36 37    94 
37 38   135 
38 39   880 
39 40   574 
40 41   408 
41 42   461 
42 43   526 
43 44   428 
44 45   618 
45 46   736 
46 47   506 
47 48   605 
48 49   393 
49 50   627 
50 51   531 
51 52   804 
52 53   726 
53 54   164 
54 55   670 
55 56   711 
56 57   763 
57 58   877 
58 59   635 
59 60    45 
60 61   175 
61 62   462 
62 63   764 
63 64   237 
64 65   823 
65 66   895 
66 67   588 
67 68   943 
68 69   815 
69 70   510 
70 71   794 
71 72   963 
72 73   823 
73 74   618 
74 75    47 
75 76    35 
76 77   502 
77 78   701 
78 79   644 
79 80   871 
1 3   128 
1 4   784 
1 10   325 
1 11   848 
1 12   358 
1 13    59 
1 18    44 
1 20   401 
1 22   990 
1 23   745 
1 28    83 
1 29   789 
1 30   393 
1 32   992 
1 33   670 
1 38   285 
1 47   674 
1 48   948 
1 49   247 
1 53   711 
1 61   867 
1 66   390 
1 69   480 
1 71   341 
1 73   846 
1 74   342 
1 76   794 
1 80   151 
2 5   109 
2 7   617 
2 10   661 
2 11   686 
2 13   707 
2 14   113 
2 16     3 
2 17    79 
2 18   167 
2 19   956 
2 20   880 
2 24   278 
2 27   178 
2 28   941 
2 31   750 
2 32   634 
2 33   453 
2 35   892 
2 38   734 
2 41   673 
2 42   787 
2 43   727 
2 49   353 
2 52   273 
2 53   571 
2 55   410 
2 58   258 
2 61   550 
2 62   663 
2 64   459 
2 65   863 
2 66   282 
2 70   259 
2 71   736 
2 72   360 
2 73   473 
2 74   394 
2 78   852 
3 5   368 
3 8   144 
3 13   719 
3 15   672 
3 16   955 
3 17   296 
3 23   385 
3 25   211 
3 27   756 
3 30   485 
3 32   806 
3 33   641 
3 36   720 
3 38   792 
3 42   474 
3 44   352 
