50 625 
1 26   442 
1 27   456 
2 27   170 
2 28   562 
3 28   567 
3 29   959 
4 29   404 
4 30   280 
5 30   398 
5 31   940 
6 31   972 
6 32   543 
7 32   165 
7 33   423 
8 33   605 
8 34   574 
9 34   364 
9 35   493 
10 35   844 
10 36   698 
11 36   367 
11 37   452 
12 37   518 
12 38   728 
13 38   737 
13 39   595 
14 39   436 
14 40   251 
15 40   664 
15 41  1146 
16 41   673 
16 42   451 
17 42   741 
17 43   719 
18 43   207 
18 44   711 
19 44   509 
19 45   419 
20 45   542 
20 46   603 
21 46   174 
21 47   703 
22 47   391 
22 48   522 
23 48   248 
23 49   436 
24 49   189 
24 50   607 
25 50   655 
1 28   858 
1 29   689 
1 30   280 
1 31   734 
1 32   650 
1 33   634 
1 34   553 
1 35   471 
1 36   402 
1 37  1025 
1 38   149 
1 39   245 
1 40   470 
1 41   974 
1 42   838 
1 43   547 
1 44  1059 
1 45   366 
1 46   462 
1 47  1026 
1 48   493 
1 49   680 
1 50   208 
2 26   208 
2 29   473 
2 30   388 
2 31   501 
2 32   191 
2 33   306 
2 34   247 
2 35   481 
2 36    60 
2 37   572 
2 38   337 
2 39   218 
2 40   241 
2 41   589 
2 42   394 
2 43    94 
2 44   612 
2 45   154 
2 46   266 
2 47   572 
2 48   550 
2 49   532 
2 50   385 
3 26   342 
3 27   384 
3 30   647 
3 31   421 
3 32   635 
3 33   825 
3 34   752 
3 35    91 
3 36   494 
3 37   921 
3 38   482 
3 39   410 
3 40   704 
3 41   752 
3 42   736 
3 43   554 
3 44   932 
3 45   563 
3 46   714 
3 47   927 
3 48    65 
3 49   319 
3 50   584 
4 26   280 
4 27   252 
4 28   669 
4 31   598 
4 32   290 
4 33   270 
4 34   194 
4 35   527 
4 36    84 
4 37   668 
4 38   256 
4 39   176 
4 40   153 
4 41   700 
4 42   498 
4 43   203 
4 44   712 
4 45    44 
4 46   172 
4 47   667 
4 48   591 
4 49   615 
4 50   285 
5 26   648 
5 27   614 
5 28   978 
5 29    29 
5 32   514 
5 33   171 
5 34   198 
5 35   902 
5 36   452 
5 37   793 
5 38   519 
5 39   524 
5 40   224 
5 41   941 
5 42   690 
5 43   492 
5 44   850 
5 45   366 
5 46   216 
5 47   786 
5 48   965 
5 49   977 
5 50   463 
6 26   680 
6 27   646 
6 28  1009 
6 29     6 
6 30   421 
6 33   198 
6 34   230 
6 35   934 
6 36   485 
6 37   813 
6 38   546 
6 39   555 
6 40   256 
6 41   968 
6 42   716 
6 43   523 
6 44   871 
6 45   398 
6 46   247 
6 47   806 
6 48   997 
6 49  1009 
6 50   487 
7 26   442 
7 27   404 
7 28   479 
7 29   610 
7 30   721 
7 31   518 
7 34   436 
7 35   695 
7 36   415 
7 37   223 
7 38   693 
7 39   570 
7 40   498 
7 41   366 
7 42   110 
7 43   268 
7 44   272 
7 45   490 
7 46   528 
7 47   221 
7 48   766 
7 49   616 
7 50   732 
8 26   258 
8 27   249 
8 28   210 
8 29   795 
8 30   725 
8 31   199 
8 32   268 
8 35   418 
8 36   386 
8 37   418 
8 38   626 
8 39   483 
8 40   591 
8 41   274 
8 42   247 
8 43   280 
8 44   426 
8 45   502 
8 46   618 
8 47   426 
8 48   483 
8 49   296 
8 50   704 
9 26   351 
9 27   348 
9 28   782 
9 29   514 
9 30   161 
9 31   679 
9 32   489 
9 33   445 
9 36   240 
9 37   870 
9 38    42 
9 39   117 
9 40   283 
9 41   860 
9 42   690 
9 43   390 
9 44   910 
9 45   178 
9 46   277 
9 47   870 
9 48   540 
9 49   656 
9 50   112 
10 26   657 
10 27   632 
10 28   444 
10 29   914 
10 30  1025 
10 31   559 
10 32   455 
10 33   732 
10 34   750 
10 37   111 
10 38   976 
10 39   841 
10 40   811 
10 41   228 
10 42   248 
10 43   548 
10 44    53 
10 45   790 
10 46   841 
10 47   122 
10 48   906 
10 49   681 
10 50  1028 
11 26   503 
11 27   460 
11 28   704 
11 29   356 
11 30   567 
11 31   705 
11 32   245 
11 33   183 
11 34   229 
11 35   783 
11 38   598 
11 39   517 
11 40   314 
11 41   623 
11 42   366 
11 43   290 
11 44   509 
11 45   377 
11 46   339 
11 47   445 
11 48   855 
11 49   777 
11 50   601 
12 26   354 
12 27   362 
12 28    85 
12 29   957 
12 30   847 
12 31    68 
12 32   434 
12 33   769 
12 34   733 
12 35   393 
12 36   522 
12 39   588 
12 40   743 
12 41   280 
12 42   381 
12 43   438 
12 44   508 
12 45   640 
12 46   768 
12 47   528 
12 48   442 
12 49   191 
12 50   817 
13 26   381 
13 27   366 
13 28   205 
13 29   833 
13 30   821 
13 31   275 
13 32   296 
13 33   640 
13 34   624 
13 35   544 
13 36   479 
13 37   306 
13 40   657 
13 41   154 
13 42   171 
13 43   348 
13 44   304 
13 45   590 
13 46   686 
13 47   316 
13 48   606 
13 49   392 
13 50   808 
14 26   431 
14 27   389 
14 28   670 
14 29   347 
14 30   499 
14 31   657 
14 32   200 
14 33   156 
14 34   174 
14 35   711 
14 36   287 
14 37   480 
14 38   520 
