50 433 
1 26   599 
1 27   589 
2 27   841 
2 28   895 
3 28   539 
3 29   715 
4 29   164 
4 30   668 
5 30   308 
5 31   361 
6 31   415 
6 32    20 
7 32   406 
7 33   805 
8 33   784 
8 34   431 
9 34   892 
9 35   157 
10 35   815 
10 36   107 
11 36    22 
11 37   559 
12 37   490 
12 38   234 
13 38   130 
13 39   786 
14 39    18 
14 40   148 
15 40   757 
15 41   944 
16 41   461 
16 42   488 
17 42   353 
17 43    51 
18 43   495 
18 44   882 
19 44   797 
19 45   157 
20 45   650 
20 46   915 
21 46    94 
21 47   733 
22 47   265 
22 48    69 
23 48   592 
23 49   876 
24 49   613 
24 50   998 
25 50   216 
1 28   476 
1 29   102 
1 30    59 
1 32   131 
1 33   464 
1 34   601 
1 36   445 
1 37   485 
1 38   518 
1 39   611 
1 40   163 
1 42   296 
1 45    82 
1 46   629 
1 48   643 
1 50   250 
2 26   411 
2 29   162 
2 30    98 
2 31   162 
2 35    48 
2 36   352 
2 37   101 
2 40   497 
2 41   190 
2 42    58 
2 44   347 
2 46    29 
2 47   582 
2 49   198 
3 27   288 
3 30   193 
3 32   536 
3 33    83 
3 35    78 
3 36    55 
3 39   204 
3 40   246 
3 41   287 
3 44   524 
3 45   134 
3 48   560 
3 49   439 
3 50   140 
4 26    77 
4 27   177 
4 28   448 
4 33   223 
4 34   197 
4 35   565 
4 36   592 
4 37   314 
4 40   550 
4 41   461 
4 42   642 
4 44   552 
4 46   167 
4 47   317 
4 48   622 
5 26   438 
5 29    80 
5 32   219 
5 34   149 
5 36   216 
5 37   352 
5 38   399 
5 40   251 
5 41   490 
5 42   248 
5 43   601 
5 44    23 
5 45   247 
5 46    12 
5 47   513 
5 48     8 
5 50   326 
6 27   277 
6 28   527 
6 29   328 
6 30   121 
6 35   295 
6 36   456 
6 38   109 
6 40   100 
6 42   370 
6 43   611 
6 46   201 
6 47   158 
6 48   380 
6 50   608 
7 26   543 
7 27   415 
7 28   320 
7 29   532 
7 30   135 
7 31   515 
7 35   605 
7 36    15 
7 37    70 
7 39   192 
7 42    16 
7 43   593 
7 44   187 
7 45   361 
7 48     4 
7 49   105 
8 27   153 
8 28    37 
8 29   178 
8 32   181 
8 35   132 
8 36   197 
8 38   438 
8 43   253 
8 44   593 
8 45   420 
8 46   611 
8 47   429 
8 48   221 
8 49   584 
9 26   644 
9 27   338 
9 28   408 
9 29   633 
9 32   357 
9 33   388 
9 36   584 
9 37   649 
9 38   102 
9 39   166 
9 40     3 
9 42   261 
9 43   352 
9 49   461 
10 26   595 
10 27    96 
10 29   412 
10 31   257 
10 32   201 
10 33   314 
10 37   287 
10 38   591 
10 39   122 
10 42   651 
10 43   181 
10 45    57 
10 46   140 
10 47   489 
10 48   375 
11 26   511 
11 27   627 
11 28   577 
11 29    28 
11 31    62 
11 32   648 
11 34   367 
11 35   241 
11 38   354 
11 40   232 
11 42   374 
11 43   507 
11 44   153 
11 45   228 
11 46    66 
11 48   144 
12 26   442 
12 30   345 
12 33   109 
12 34    73 
12 36   235 
12 39    57 
12 40   140 
12 41   125 
12 43    60 
12 45   518 
12 46   616 
12 47   233 
12 48   576 
13 27   647 
13 28   283 
13 29   483 
13 30   343 
13 32   252 
13 34   188 
13 35   166 
13 36   300 
13 37    76 
13 41   411 
13 43   585 
13 44   583 
13 45   622 
13 46   530 
13 50   392 
14 26   246 
14 28   128 
14 30   643 
14 31   148 
14 32    48 
14 33    31 
14 34   660 
14 35   455 
14 36   133 
14 37    55 
14 38   235 
14 41    62 
14 42   506 
14 43   226 
14 44    86 
14 45    72 
14 46   366 
15 26   353 
15 27   522 
15 28   665 
15 29   398 
15 30    12 
15 31   387 
15 32   423 
15 33   107 
15 34   658 
15 36     1 
15 39   286 
15 42    52 
15 43   411 
15 44   100 
15 46   374 
15 47   340 
15 49   519 
15 50     1 
16 26   439 
16 27    81 
16 29   539 
16 32   631 
16 34    60 
16 35   499 
16 36   216 
16 37    48 
16 38    69 
16 40    28 
16 43   414 
16 44   321 
16 46   287 
16 47   423 
16 48   227 
16 49   652 
16 50   387 
17 26   147 
17 27   400 
17 29   130 
17 30   162 
17 31     5 
17 33   563 
17 34   246 
17 35   469 
17 36   499 
17 37   180 
17 38   115 
17 39   644 
17 41   191 
17 44   407 
17 45   203 
17 46    36 
17 50    81 
18 26   650 
18 28   565 
18 31    25 
18 32   278 
18 33   461 
18 35   491 
18 36   509 
18 38   659 
18 39   195 
18 41    83 
18 42   218 
18 45   513 
18 46   438 
18 48   663 
18 49   550 
19 29   127 
19 30   232 
19 32   329 
19 33   461 
19 34    37 
19 35   640 
19 36   245 
19 37   405 
19 39   661 
19 48    97 
19 49   521 
19 50   291 
20 26   394 
20 27   416 
20 28   468 
20 31   344 
20 33   305 
20 34   363 
20 35   515 
20 36   356 
20 39   101 
20 40   569 
20 41   600 
20 42    54 
20 43   155 
20 47    44 
20 48   261 
20 49   259 
21 27   296 
21 29   170 
21 30   336 
21 31   360 
21 32   557 
21 33   145 
21 34   380 
21 36   100 
21 37   351 
21 38   512 
21 40   230 
21 41   294 
21 42   369 
21 43   254 
21 45   363 
21 50   224 
22 27   615 
22 29   237 
22 30   456 
22 32   535 
22 33   371 
22 34   472 
22 35   428 
22 36    94 
22 37   260 
22 38   416 
22 39   494 
22 43   436 
22 44   464 
22 46   590 
22 49   514 
23 26   523 
23 27   311 
23 28   351 
23 30   576 
23 32   666 
23 36   203 
23 37   632 
23 38   311 
23 40   571 
23 41   152 
23 42   434 
23 43   495 
23 45   591 
23 46   106 
23 47    10 
24 26   120 
24 28    78 
24 29   318 
24 30   491 
24 31   540 
24 32   244 
24 34   439 
24 35    66 
24 36    40 
24 37   522 
24 39   122 
24 41   186 
24 42   367 
24 43   369 
24 45   507 
24 48   161 
25 26   108 
25 27    17 
25 29   480 
25 30   214 
25 31   301 
25 33   263 
25 35   209 
25 36   134 
25 37   432 
25 38   495 
25 39   311 
25 40   586 
25 42   445 
25 44   449 
25 45   115 
25 48    61 
25 49   163 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
