80 3160 
1 2   462 
2 3   529 
3 4   559 
4 5   375 
5 6    32 
6 7   616 
7 8   321 
8 9   596 
9 10   938 
10 11   558 
11 12   676 
12 13   215 
13 14   489 
14 15   865 
15 16   685 
16 17   864 
17 18   840 
18 19   376 
19 20   381 
20 21   599 
21 22   700 
22 23   562 
23 24   249 
24 25    69 
25 26   316 
26 27    42 
27 28   436 
28 29  1004 
29 30   422 
30 31   827 
31 32   461 
32 33   345 
33 34    81 
34 35   716 
35 36   454 
36 37   630 
37 38   909 
38 39   143 
39 40   301 
40 41   804 
41 42   257 
42 43   300 
43 44   519 
44 45   756 
45 46   153 
46 47   745 
47 48   908 
48 49   266 
49 50   768 
50 51   899 
51 52   758 
52 53   702 
53 54   507 
54 55   877 
55 56   353 
56 57   712 
57 58   493 
58 59   384 
59 60   278 
60 61   648 
61 62   926 
62 63   583 
63 64   348 
64 65   875 
65 66   879 
66 67   719 
67 68   503 
68 69   351 
69 70   371 
70 71   820 
71 72   840 
72 73   188 
73 74   362 
74 75   315 
75 76   358 
76 77   476 
77 78   533 
78 79   969 
79 80   754 
1 3   431 
1 4   397 
1 5   663 
1 6   689 
1 7   816 
1 8   700 
1 9   189 
1 10  1082 
1 11   743 
1 12   775 
1 13   822 
1 14   664 
1 15   202 
1 16   483 
1 17   820 
1 18   409 
1 19   786 
1 20   839 
1 21   636 
1 22   745 
1 23   250 
1 24   497 
1 25   528 
1 26   442 
1 27   456 
1 28   858 
1 29   689 
1 30   280 
1 31   734 
1 32   650 
1 33   634 
1 34   553 
1 35   471 
1 36   402 
1 37  1025 
1 38   149 
1 39   245 
1 40   470 
1 41   974 
1 42   838 
1 43   547 
1 44  1059 
1 45   366 
1 46   462 
1 47  1026 
1 48   493 
1 49   680 
1 50   208 
1 51   970 
1 52   502 
1 53   205 
1 54   580 
1 55   778 
1 56   735 
1 57   367 
1 58   447 
1 59   373 
1 60   507 
1 61   214 
1 62   859 
1 63   397 
1 64    55 
1 65   852 
1 66   132 
1 67   799 
1 68   475 
1 69   149 
1 70   491 
1 71   827 
1 72    87 
1 73   135 
1 74   272 
1 75   569 
1 76   244 
1 77   260 
1 78   747 
1 79   522 
1 80   392 
2 4   111 
2 5   444 
2 6   477 
2 7   355 
2 8   354 
2 9   297 
2 10   643 
2 11   318 
2 12   501 
2 13   436 
2 14   239 
2 15   662 
2 16   117 
2 17   747 
2 18   119 
2 19   364 
2 20   395 
2 21   365 
2 22   385 
2 23   409 
2 24   453 
2 25   522 
2 26   208 
2 27   170 
2 28   562 
2 29   473 
2 30   388 
2 31   501 
2 32   191 
2 33   306 
2 34   247 
2 35   481 
2 36    60 
2 37   572 
2 38   337 
2 39   218 
2 40   241 
2 41   589 
2 42   394 
2 43    94 
2 44   612 
2 45   154 
2 46   266 
2 47   572 
2 48   550 
2 49   532 
2 50   385 
2 51   517 
2 52   349 
2 53   599 
2 54   558 
2 55   354 
2 56   296 
2 57   555 
2 58    77 
2 59   333 
2 60   117 
2 61   571 
2 62   407 
2 63   210 
2 64   431 
2 65   738 
2 66   367 
2 67   356 
2 68   378 
2 69   324 
2 70   102 
2 71   718 
2 72   395 
2 73   455 
2 74   324 
2 75   272 
2 76   363 
2 77   532 
2 78   669 
2 79   309 
2 80   520 
3 5   929 
3 6   961 
3 7   773 
3 8   506 
3 9   489 
3 10   933 
3 11   841 
3 12   485 
3 13   634 
3 14   766 
3 15   501 
3 16   629 
3 17   398 
3 18   577 
3 19   886 
3 20   739 
3 21   867 
3 22   548 
3 23   190 
3 24   147 
3 25   124 
3 26   342 
3 27   384 
3 28   567 
3 29   959 
3 30   647 
3 31   421 
3 32   635 
3 33   825 
3 34   752 
3 35    91 
