100 3622 
1 2   363 
2 3   341 
3 4   220 
4 5   153 
5 6   324 
6 7   281 
7 8   703 
8 9   184 
9 10   292 
10 11   845 
11 12   270 
12 13    75 
13 14   632 
14 15   809 
15 16   606 
16 17   107 
17 18   997 
18 19   444 
19 20   248 
20 21   548 
21 22    56 
22 23   474 
23 24   948 
24 25   253 
25 26   921 
26 27   501 
27 28   358 
28 29   525 
29 30    85 
30 31   905 
31 32   161 
32 33   203 
33 34   751 
34 35   791 
35 36   700 
36 37   772 
37 38   299 
38 39   208 
39 40   127 
40 41    15 
41 42   550 
42 43   942 
43 44   134 
44 45   668 
45 46   444 
46 47   352 
47 48   251 
48 49   327 
49 50   988 
50 51   640 
51 52   496 
52 53   393 
53 54   138 
54 55   199 
55 56   315 
56 57   557 
57 58   764 
58 59   539 
59 60   191 
60 61   155 
61 62   121 
62 63   506 
63 64   804 
64 65   495 
65 66   238 
66 67   307 
67 68   892 
68 69   386 
69 70   682 
70 71   307 
71 72   879 
72 73   892 
73 74   727 
74 75   852 
75 76   206 
76 77    37 
77 78   523 
78 79   991 
79 80   392 
80 81   589 
81 82   939 
82 83    78 
83 84   148 
84 85   271 
85 86   568 
86 87   590 
87 88   755 
88 89   732 
89 90   650 
90 91   207 
91 92    62 
92 93   882 
93 94   192 
94 95   210 
95 96   221 
96 97   612 
97 98   426 
98 99    80 
99 100   470 
1 4   621 
1 5   273 
1 6   666 
1 8   671 
1 9   979 
1 10   439 
1 11   951 
1 12   525 
1 13   656 
1 14   244 
1 15   470 
1 16   271 
1 17   764 
1 18   797 
1 19   526 
1 20   536 
1 22   661 
1 23   467 
1 26   476 
1 27   332 
1 29    57 
1 30   565 
1 31   282 
1 32   183 
1 35   570 
1 36   743 
1 37   160 
1 40   745 
1 44    18 
1 45   604 
1 46   747 
1 47    78 
1 48   813 
1 51   621 
1 52   500 
1 53   507 
1 54   713 
1 55   949 
1 57   496 
1 58   288 
1 60    77 
1 61   590 
1 62   310 
1 63   495 
1 64   748 
1 65   636 
1 68   221 
1 70   170 
1 71   122 
1 73   666 
1 74   561 
1 76   848 
1 77   766 
1 78   992 
1 79    67 
1 80   987 
1 83   426 
1 86   612 
1 88   573 
1 89   305 
1 90   210 
1 93    60 
1 96   621 
1 97   439 
1 99   256 
1 100   883 
2 4   723 
2 5   792 
2 6   242 
2 8    46 
2 10   963 
2 11   234 
2 12   544 
2 13   994 
2 14   498 
2 15   748 
2 16   363 
2 17   472 
2 18   790 
2 19   868 
2 21   231 
2 22   479 
2 23   807 
2 24    33 
2 26     1 
2 27   656 
2 28   788 
2 30   597 
2 31   346 
2 33   127 
2 34   540 
2 36   239 
2 37   267 
2 39   720 
2 40   501 
2 41   239 
2 43   856 
2 44   814 
2 45   567 
2 46   591 
2 48   651 
2 49   768 
2 50   247 
2 51   839 
2 53   183 
2 56   187 
2 57   494 
2 59   130 
2 61   310 
2 62   234 
2 63   219 
2 65   846 
2 66   924 
2 67   723 
2 68   383 
2 70   908 
2 71   735 
2 72   780 
2 74   482 
2 75   343 
2 79   489 
2 80    82 
2 82   262 
2 83   398 
2 84   497 
2 86   802 
2 87   244 
2 88   531 
2 90   105 
2 91   705 
2 93   811 
2 95   477 
2 99   339 
2 100   240 
3 6   828 
3 7   119 
3 8   364 
3 11   286 
3 12   503 
3 13   395 
3 14   417 
3 15   615 
3 16   676 
3 17   865 
3 19   828 
3 20    41 
3 21   903 
3 22   863 
3 23   518 
3 24   943 
3 25   820 
3 26   797 
3 27   142 
3 29   467 
3 30   856 
3 31   187 
3 32   882 
3 33   145 
3 35   681 
3 36   465 
3 37   755 
3 38   914 
3 39   803 
3 40   190 
3 41   714 
3 43   709 
3 44   714 
3 45    70 
3 48   320 
3 50   963 
3 53   271 
3 54   839 
3 55    97 
3 56   814 
3 57   802 
3 58   557 
3 59   179 
3 60   804 
3 62   708 
3 65   552 
3 66   410 
3 67   293 
3 68   341 
3 69   102 
3 70    77 
3 73   747 
3 74   925 
3 75   644 
3 76   473 
3 78   322 
3 79   819 
3 80   418 
3 81   363 
3 82   809 
3 83   444 
3 84   765 
3 86   445 
3 87    19 
3 88   139 
3 90   967 
3 93    74 
3 95   179 
3 96   845 
3 97   866 
3 98   924 
4 7   780 
4 8   967 
4 9   718 
4 11   440 
4 13   563 
4 14    28 
4 16   638 
4 17   440 
4 18   492 
4 19    95 
4 21   840 
4 22   863 
4 23   957 
4 24   629 
4 26   359 
4 27   520 
4 29   498 
4 30    49 
4 31   968 
4 32   242 
4 33   928 
4 37   922 
4 38   845 
4 40   388 
4 41   879 
4 43   636 
4 44   518 
4 45   583 
4 48   893 
4 52   778 
4 53   135 
4 54     5 
4 56   357 
4 57    54 
4 58   214 
4 59   828 
4 60   467 
4 62   786 
4 64   206 
4 65   500 
4 66   605 
4 67   751 
4 68   345 
4 70   363 
4 71   459 
4 74   309 
4 75   823 
4 77   253 
4 81   959 
4 82    32 
4 83   748 
4 84   825 
4 85   114 
4 87     3 
4 88   533 
4 89   218 
4 92   941 
4 95   682 
4 96   824 
4 97    40 
4 99   720 
4 100   858 
5 7   572 
5 9   307 
5 11   776 
5 13   366 
5 14   245 
5 15    75 
5 17   495 
5 19   478 
5 20     8 
5 22   587 
5 23   459 
5 26   397 
5 27   327 
5 28    73 
5 29   614 
5 30    86 
5 31   824 
5 33   265 
5 34   463 
5 35   142 
5 36   690 
5 38   960 
5 39   992 
5 40    48 
5 41   526 
5 42   440 
5 44   800 
5 45   613 
5 47    97 
5 50    38 
5 52   998 
5 53   648 
5 54   501 
5 55   569 
5 56     8 
5 57   173 
5 58   367 
5 59   789 
5 60   893 
5 61   470 
5 63   462 
5 65   439 
5 66   108 
5 67   753 
5 72   611 
5 73   784 
5 75     9 
5 76   498 
5 78   510 
5 79   919 
5 80   753 
5 81   805 
5 82   941 
5 84   241 
5 85   583 
5 86    98 
5 87   222 
5 88   624 
5 89   718 
5 90   784 
5 91   976 
5 92   800 
5 94   964 
5 95   255 
5 96   432 
5 97   760 
5 98   238 
5 99    86 
5 100   764 
6 10   387 
6 13    56 
6 14   842 
6 15     8 
6 17   930 
6 18   125 
6 19   542 
6 20   991 
6 21   640 
6 22   706 
6 23   468 
6 25   625 
6 27   934 
6 28   393 
6 29   363 
6 30   608 
6 31   294 
6 32   927 
6 34   494 
6 35   343 
6 38   573 
6 39   258 
6 40   107 
6 41   321 
6 42   696 
6 43   961 
6 44   857 
6 45   214 
6 46   239 
6 47   302 
6 48   986 
6 49    43 
6 51   610 
6 52   254 
6 53   384 
6 54   967 
6 56   205 
6 57   523 
6 58   116 
6 59   515 
6 60   429 
6 61   546 
6 62   368 
6 64   337 
6 65    67 
6 67   383 
6 70   564 
6 72    41 
6 73   653 
6 74   691 
6 75   297 
6 77   660 
6 78   896 
6 79   295 
6 80   382 
6 82   989 
6 83   181 
6 84   226 
6 85   261 
6 87   454 
6 88   291 
6 90   447 
6 93   509 
6 95    42 
6 96   294 
6 97   351 
6 98   509 
6 99   678 
7 10   452 
7 11   236 
7 12   876 
7 13   905 
7 14   348 
7 15   596 
7 16   895 
7 18   231 
7 19    96 
7 20   624 
7 21   796 
7 22   204 
7 23     1 
7 25   631 
7 27    46 
7 30   389 
7 31   677 
7 32   690 
7 33   726 
7 34   998 
7 37   724 
7 40   539 
7 43   506 
7 45   360 
7 46   931 
7 47   413 
7 48   468 
7 50   546 
7 54   714 
7 55   728 
7 56   842 
7 57   250 
7 58   940 
7 60   900 
7 61    97 
7 62   113 
7 63   303 
7 64   341 
7 65    91 
7 66   578 
7 67   746 
7 68   979 
7 69   414 
7 70   832 
7 71    13 
7 73   613 
7 74   448 
7 75   360 
7 76   292 
7 77   406 
7 78   987 
7 79   971 
7 80   865 
7 81   768 
7 82   905 
7 84   232 
7 85   201 
7 87     3 
7 88   806 
7 90   345 
7 91   480 
7 92   311 
7 94   186 
7 96   247 
7 98   819 
7 99   835 
8 10   138 
8 11   283 
8 12   970 
8 13    35 
8 14   422 
8 16   936 
8 18   810 
8 19   142 
8 20   336 
8 21   711 
8 22   960 
8 24   950 
8 27   173 
8 28   463 
8 29    34 
8 30   984 
8 32    14 
8 33   758 
8 34   910 
8 36   525 
8 38   917 
8 39   348 
8 40   368 
8 41   655 
8 42   228 
8 44   181 
8 46   981 
8 47    56 
8 48   539 
8 49   957 
8 51    31 
8 52   591 
8 53   510 
8 55   386 
8 56   334 
8 57   349 
8 58    29 
8 60   202 
8 61    61 
8 62   535 
8 63   489 
8 64   398 
