50 887 
1 2   587 
2 3    49 
3 4   208 
4 5   990 
5 6    15 
6 7   937 
7 8   169 
8 9   974 
9 10   760 
10 11   701 
11 12    14 
12 13   924 
13 14   195 
14 15   216 
15 16   375 
16 17   412 
17 18    76 
18 19   642 
19 20   758 
20 21   490 
21 22    63 
22 23   893 
23 24   430 
24 25   831 
25 26   375 
26 27   492 
27 28   646 
28 29   190 
29 30   632 
30 31   883 
31 32   689 
32 33   131 
33 34   988 
34 35   498 
35 36   816 
36 37   733 
37 38   926 
38 39   376 
39 40   301 
40 41    65 
41 42   410 
42 43   214 
43 44   669 
44 45   940 
45 46   816 
46 47   929 
47 48   701 
48 49   940 
49 50   811 
1 3   942 
1 5   793 
1 7    95 
1 9   934 
1 10   333 
1 11   269 
1 12   534 
1 13   535 
1 14   337 
1 15   126 
1 17   487 
1 19   893 
1 20   793 
1 21   331 
1 22   858 
1 23   989 
1 24   572 
1 25   403 
1 27    31 
1 29   543 
1 30    69 
1 31   545 
1 32   944 
1 34   661 
1 36   817 
1 37   734 
1 39   520 
1 40   228 
1 41   185 
1 43   118 
1 45     9 
1 46   422 
1 47   862 
1 48   954 
1 49   217 
1 50   121 
2 5   918 
2 6   321 
2 7   748 
2 9   451 
2 11   534 
2 12   536 
2 14   465 
2 15   770 
2 16   671 
2 17   256 
2 18   605 
2 19   767 
2 20   810 
2 22   945 
2 23   937 
2 25   749 
2 26   553 
2 27   348 
2 28   331 
2 29   673 
2 30   801 
2 33   360 
2 35   907 
2 36   992 
2 37   638 
2 38   706 
2 39   185 
2 40   269 
2 41   526 
2 42   185 
2 43   933 
2 45   719 
2 46   113 
2 47    93 
2 48   408 
2 49   137 
2 50   779 
3 5   187 
3 7   527 
3 8   534 
3 10   701 
3 11   938 
3 12   644 
3 13   664 
3 15   172 
3 16   322 
3 17   253 
3 19   752 
3 20   861 
3 21   129 
3 22   545 
3 23    50 
3 24   195 
3 26   232 
3 30   365 
3 32   504 
3 33   560 
3 35   462 
3 36    34 
3 37    67 
3 38   143 
3 39   232 
3 40   553 
3 41   912 
3 43     7 
3 44   628 
3 45   175 
3 47   718 
3 48   548 
3 49   358 
3 50    25 
4 6    46 
4 7   628 
4 9   421 
4 10   517 
4 11   193 
4 12   340 
4 14   858 
4 15   519 
4 16   710 
4 17   276 
4 19    21 
4 20   832 
4 21   890 
4 25   745 
4 26   177 
4 27   677 
4 29   649 
4 30   116 
4 31   244 
4 32   289 
4 33   668 
4 34   214 
4 39   494 
4 40    93 
4 41   354 
4 42   447 
4 43   956 
4 44   998 
4 45   471 
4 46   846 
4 47   426 
4 48   663 
4 49   237 
5 9   284 
5 10   353 
5 11   808 
5 13   548 
5 14   643 
5 15   208 
5 18   822 
5 19   707 
5 20   589 
5 21   465 
5 22   354 
5 23   417 
5 24   603 
5 25    35 
5 26   301 
5 28   443 
5 29   719 
5 30   653 
5 31   835 
5 32   125 
5 33   936 
5 36   320 
5 37   933 
5 38   934 
5 39   721 
5 40   343 
5 41   469 
5 42   144 
5 43   378 
5 45   321 
5 46    30 
5 48    88 
5 49   861 
6 8   641 
6 9   474 
6 10   819 
6 11   385 
6 12    21 
6 13   792 
6 15   565 
6 16   591 
6 18   723 
6 19   412 
6 20   256 
6 21   941 
6 22   380 
6 24   991 
6 25   642 
6 26    25 
6 27   267 
6 28   402 
6 29   987 
6 30   266 
6 31   380 
6 32   837 
6 33   891 
6 34   337 
6 38   816 
6 39   785 
6 40   575 
6 45   925 
6 46   601 
6 48    87 
6 50   111 
7 9   541 
7 10   774 
7 12   482 
7 13   473 
7 15   978 
7 16   929 
7 17   184 
7 18   854 
7 19    45 
7 20   710 
7 22   606 
7 23   213 
7 26   796 
7 30   230 
7 32   481 
7 33   586 
7 34   706 
7 35   110 
7 36   194 
7 37   344 
7 38    28 
7 39   553 
7 40   169 
7 41   667 
7 45   186 
7 46   131 
7 49   149 
7 50   234 
8 11   760 
8 14   799 
8 15   352 
8 17   426 
8 19   899 
8 20   741 
8 21   869 
8 22    21 
8 24   442 
8 25   293 
8 26   806 
8 27   350 
8 29   220 
8 30   719 
8 31   350 
8 34   124 
8 35   520 
8 38    99 
8 40   237 
8 41   615 
8 45    63 
8 49   503 
9 11   819 
9 12    28 
9 14   924 
9 15   582 
9 17   432 
9 18    25 
9 19   382 
9 20   941 
9 21   484 
9 22   172 
9 23   203 
9 24   812 
9 25    72 
9 26   355 
9 28   230 
9 31   647 
9 32   779 
9 33   137 
9 35   560 
9 36   183 
9 39   377 
9 41   950 
9 42   969 
9 43   489 
9 44   202 
9 45   969 
9 48   351 
9 49   204 
9 50   927 
10 12   266 
10 13   228 
10 14   195 
10 15   934 
10 16   295 
10 17   322 
10 18   349 
10 20   388 
10 21   165 
10 22   609 
10 24   786 
10 25   487 
10 26   629 
10 27   169 
10 29   704 
10 30   704 
10 35   972 
10 36   916 
10 38   498 
10 39   614 
10 40    35 
10 43   949 
10 45   294 
10 49   120 
11 15   256 
11 16   456 
11 17   796 
11 18    89 
11 19   231 
11 20    81 
11 21   489 
11 22   326 
11 24   917 
11 26   423 
11 27   903 
11 28   475 
11 31   527 
11 33   792 
11 36   184 
11 37   613 
11 38   179 
11 39   974 
11 41   378 
11 42   950 
11 43   835 
11 44    89 
11 45   875 
11 46   952 
11 47   303 
12 14   195 
12 15   522 
12 16   126 
12 18    36 
12 19   845 
12 20   542 
12 21   583 
12 23   612 
12 24   829 
12 28   977 
12 29   448 
12 30   226 
12 31   914 
12 32    56 
12 33    65 
12 38   496 
12 39   236 
12 40    28 
12 42   820 
12 43   458 
12 44   961 
12 45   371 
12 46   717 
12 47   310 
12 48   600 
12 49    73 
12 50   614 
13 15   643 
13 16   724 
13 17   461 
13 21    76 
13 22   232 
13 23   422 
13 24   586 
13 25   766 
13 26     5 
13 27   880 
13 28   534 
13 30     3 
13 32   318 
13 33   651 
13 34    53 
13 36   574 
13 38   853 
13 39   115 
13 41   681 
13 44   638 
13 45   940 
13 46   515 
13 47    64 
13 49   102 
13 50   841 
14 17   450 
14 21   412 
14 22   259 
14 23   424 
14 26   346 
14 27   877 
14 28   924 
14 29   268 
14 31   517 
