100 4950 
1 2   987 
2 3   657 
3 4   776 
4 5   976 
5 6   293 
6 7   917 
7 8   128 
8 9    27 
9 10   335 
10 11   103 
11 12   957 
12 13   668 
13 14   537 
14 15    95 
15 16   132 
16 17     6 
17 18   360 
18 19   223 
19 20   281 
20 21   784 
21 22   570 
22 23   804 
23 24   101 
24 25   881 
25 26   479 
26 27   135 
27 28    47 
28 29   150 
29 30   185 
30 31   964 
31 32   860 
32 33   156 
33 34   710 
34 35     3 
35 36   250 
36 37   205 
37 38   247 
38 39    38 
39 40   151 
40 41   562 
41 42   119 
42 43   969 
43 44   817 
44 45   937 
45 46   430 
46 47   222 
47 48   434 
48 49   480 
49 50   259 
50 51   413 
51 52   530 
52 53     9 
53 54   210 
54 55   718 
55 56    69 
56 57   754 
57 58   629 
58 59   933 
59 60   266 
60 61   227 
61 62   464 
62 63   255 
63 64   311 
64 65    18 
65 66   817 
66 67   642 
67 68   156 
68 69   711 
69 70   330 
70 71   515 
71 72    20 
72 73   102 
73 74   569 
74 75   275 
75 76   399 
76 77   581 
77 78   820 
78 79    21 
79 80   177 
80 81   575 
81 82   758 
82 83     0 
83 84   950 
84 85   509 
85 86   716 
86 87   111 
87 88   997 
88 89   302 
89 90   609 
90 91   988 
91 92   794 
92 93   399 
93 94    93 
94 95   173 
95 96   740 
96 97   931 
97 98   859 
98 99   186 
99 100   700 
1 3   950 
1 4   212 
1 5   969 
1 6   354 
1 7   689 
1 8   401 
1 9   740 
1 10   160 
1 11   837 
1 12   461 
1 13   680 
1 14   330 
1 15    88 
1 16   991 
1 17   558 
1 18   456 
1 19    47 
1 20   848 
1 21   505 
1 22   158 
1 23   936 
1 24   567 
1 25   450 
1 26   862 
1 27   675 
1 28   563 
1 29   599 
1 30   502 
1 31   383 
1 32   781 
1 33   472 
1 34   843 
1 35   279 
1 36   144 
1 37   524 
1 38   126 
1 39   454 
1 40    83 
1 41   174 
1 42    98 
1 43   951 
1 44   128 
1 45   184 
1 46    75 
1 47   608 
1 48   239 
1 49   684 
1 50   494 
1 51   472 
1 52   317 
1 53   652 
1 54   492 
1 55   357 
1 56   412 
1 57   156 
1 58   173 
1 59   527 
1 60   420 
1 61   357 
1 62   709 
1 63   807 
1 64   983 
1 65   530 
1 66   836 
1 67   777 
1 68   987 
1 69   667 
1 70   966 
1 71    32 
1 72   602 
1 73   577 
1 74   630 
1 75   468 
1 76   237 
1 77    38 
1 78    64 
1 79   704 
1 80   111 
1 81   596 
1 82   331 
1 83   797 
1 84   129 
1 85   178 
1 86   804 
1 87   981 
1 88   217 
1 89   487 
1 90   661 
1 91   201 
1 92    91 
1 93   235 
1 94   372 
1 95   795 
1 96   106 
1 97   294 
1 98   241 
