50 143 
1 26  1072 
1 27   629 
2 27   514 
2 28   792 
3 28   700 
3 29   610 
4 29   440 
4 30   263 
5 30    97 
5 31   545 
6 31   688 
6 32   673 
7 32   828 
7 33   754 
8 33   358 
8 34   574 
9 34   673 
9 35   621 
10 35   363 
10 36   516 
11 36   601 
11 37   465 
12 37   193 
12 38   356 
13 38   784 
13 39   692 
14 39   889 
14 40   724 
15 40   464 
15 41   406 
16 41   422 
16 42   839 
17 42   488 
17 43   652 
18 43   170 
18 44   719 
19 44   769 
19 45   770 
20 45   767 
20 46   674 
21 46    29 
21 47   516 
22 47   595 
22 48   819 
23 48   442 
23 49   133 
24 49   447 
24 50   758 
25 50   794 
1 36   943 
1 37   784 
1 40   886 
1 43   585 
1 46   508 
2 35   819 
2 37   396 
2 39   272 
2 41   251 
2 46   842 
3 30   401 
4 27   347 
4 31   322 
4 41   754 
4 42   711 
4 46   682 
5 29   118 
5 32   375 
5 38   721 
5 39   763 
5 47   857 
5 48   687 
6 28   438 
6 35   763 
6 36   759 
6 38   661 
6 46   285 
6 49   683 
7 27   469 
7 28   457 
7 39   633 
8 28   586 
8 30   473 
8 32   403 
8 42   684 
8 44   427 
8 46   586 
9 29   490 
9 38   331 
9 47   468 
10 28   618 
10 41   644 
10 42   594 
10 43   467 
10 45   682 
10 47   676 
10 48   413 
10 49   231 
11 28   765 
11 29   504 
11 35   250 
11 39   391 
11 40   291 
12 39   280 
12 43   469 
13 36   799 
13 46   666 
14 30   685 
14 41   592 
14 50   995 
15 33   705 
15 37   169 
15 44   760 
16 28   743 
17 32   646 
17 38   911 
17 48   964 
17 49   639 
18 38   157 
18 49   638 
19 43   438 
19 46   403 
19 48   806 
20 31   234 
20 32   118 
20 35   290 
20 37   426 
20 40   257 
20 41   667 
20 44   265 
21 26   707 
21 32   737 
21 37   467 
22 45   555 
23 26   769 
23 28   735 
23 34   309 
23 37   518 
23 40   421 
24 27   525 
24 31   653 
24 46   586 
25 34   636 
25 35   532 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
   87   963 
  842   106 
  437   264 
  230   333 
  134   654 
  310   948 
  996   511 
  600   325 
  523   619 
  348   419 
  279   286 
  598   314 
   68   501 
  833   886 
  744   641 
  588   166 
    2   900 
  702   621 
  206   797 
  317   296 
  566   924 
  428   823 
  189   412 
   41   712 
   80   767 
  954   332 
  527   513 
  745   893 
   46   733 
  212   596 
  551   303 
  199   284 
  433     8 
   59   131 
   33   237 
  864   428 
  703   477 
  850   566 
  579    34 
  561   214 
  984   313 
  480   999 
  644   781 
  289    32 
  970   700 
  593   911 
  991   630 
  365     6 
  162   281 
  346    18 
