80 1544 
1 2   524 
2 3   396 
3 4   516 
4 5   398 
5 6   592 
6 7   908 
7 8   971 
8 9   694 
9 10   593 
10 11   404 
11 12   825 
12 13   622 
13 14  1136 
14 15   830 
15 16   705 
16 17   537 
17 18   535 
18 19   819 
19 20   903 
20 21   930 
21 22   341 
22 23   275 
23 24   345 
24 25   836 
25 26   167 
26 27   600 
27 28   601 
28 29   431 
29 30   778 
30 31   409 
31 32   783 
32 33   932 
33 34   978 
34 35   995 
35 36   410 
36 37   468 
37 38   375 
38 39   954 
39 40   132 
40 41   334 
41 42   508 
42 43   638 
43 44   702 
44 45   572 
45 46   165 
46 47   859 
47 48   408 
48 49   336 
49 50   798 
50 51   461 
51 52   511 
52 53   645 
53 54   827 
54 55   659 
55 56   955 
56 57   460 
57 58   981 
58 59  1107 
59 60   394 
60 61   138 
61 62   386 
62 63   512 
63 64   942 
64 65   417 
65 66   315 
66 67   706 
67 68   715 
68 69   826 
69 70   373 
70 71   557 
71 72   312 
72 73   573 
73 74   707 
74 75   683 
75 76   917 
76 77   481 
77 78   576 
78 79   415 
79 80   740 
1 3   919 
1 5   508 
1 6  1100 
1 8   817 
1 12   966 
1 13  1102 
1 14    40 
1 15   810 
1 17   781 
1 18   406 
1 22   343 
1 24   448 
1 27   578 
1 28   767 
1 31   435 
1 32   786 
1 33   276 
1 35   261 
1 38   323 
1 39  1019 
1 40   960 
1 44   498 
1 48   529 
1 51   447 
1 52   683 
1 54   138 
1 56   853 
1 58  1138 
1 61   460 
1 63  1076 
1 64   144 
1 70   819 
1 72   935 
1 73   379 
1 74   782 
1 77   601 
1 79   824 
2 9   616 
2 10   377 
2 11    33 
2 13   647 
2 17   498 
2 23   433 
2 25   590 
2 26   427 
2 27   588 
2 28   285 
2 30   160 
2 32   305 
2 33   632 
2 34   626 
2 37   709 
2 39   576 
2 40   480 
2 43    97 
2 47   876 
2 48   694 
2 49   601 
2 50   379 
2 52   438 
2 54   605 
2 55   668 
2 56   356 
2 61   117 
2 62   293 
2 66   596 
2 68   523 
2 69   435 
2 70   310 
2 72   439 
2 73   144 
2 75   443 
2 76   565 
3 5   514 
3 7   470 
3 9   336 
3 12   856 
3 13   390 
3 17   549 
3 18   913 
3 21   365 
3 22   585 
3 23   819 
3 27   823 
3 30   556 
3 31   775 
3 33   993 
3 35  1001 
