100 1803 
1 51   216 
1 52   600 
2 52   844 
2 53   641 
3 53   444 
3 54   122 
4 54   789 
4 55   856 
5 55   597 
5 56   849 
6 56   988 
6 57   287 
7 57   821 
7 58   451 
8 58   148 
8 59   404 
9 59   586 
9 60   534 
10 60   767 
10 61   453 
11 61   566 
11 62   398 
12 62   491 
12 63   533 
13 63   624 
13 64   533 
14 64   927 
14 65   851 
15 65   965 
15 66   703 
16 66   353 
16 67   643 
17 67   350 
17 68   727 
18 68   810 
18 69    93 
19 69   554 
19 70   242 
20 70   828 
20 71   781 
21 71   991 
21 72   732 
22 72   523 
22 73   630 
23 73   341 
23 74   438 
24 74   483 
24 75   311 
25 75   551 
25 76   978 
26 76   520 
26 77   219 
27 77   853 
27 78   532 
28 78   275 
28 79   242 
29 79   713 
29 80   492 
30 80   243 
30 81   617 
31 81   652 
31 82   673 
32 82   612 
32 83   547 
33 83   515 
33 84   500 
34 84   810 
34 85   600 
35 85   218 
35 86   461 
36 86   609 
36 87   350 
37 87  1001 
37 88  1204 
38 88   757 
38 89   153 
39 89   685 
39 90   332 
40 90  1102 
40 91   713 
41 91   729 
41 92   440 
42 92   859 
42 93   448 
43 93   713 
43 94   878 
44 94   688 
44 95   422 
45 95   966 
45 96  1023 
46 96   324 
46 97   713 
47 97   517 
47 98   869 
48 98   377 
48 99   747 
49 99   694 
49 100   601 
50 100   207 
1 53   326 
1 55   210 
1 56   382 
1 58   270 
1 59   440 
1 60   410 
1 61   523 
1 64   554 
1 65   604 
1 68   493 
1 69   363 
1 70   542 
1 71   545 
1 72   407 
1 73   492 
1 76   530 
1 77   403 
1 78   218 
1 79   398 
1 80   132 
1 83   465 
1 84   496 
1 85   543 
1 87   250 
1 89   409 
1 90   543 
1 91   331 
1 94   732 
1 97   453 
1 98   640 
1 100   334 
2 54   747 
2 55   424 
2 56   218 
2 58   386 
2 59   278 
2 60   192 
2 61   770 
2 62   205 
2 63   863 
2 64   610 
2 65   875 
2 66   440 
2 68   813 
2 70   836 
2 71   842 
2 72   360 
2 73   797 
2 76   523 
2 77   208 
2 79   465 
2 81    85 
2 83   741 
2 84   772 
2 87   229 
2 88   533 
2 89   684 
2 91   273 
2 92   608 
2 93   169 
2 94  1047 
2 95   813 
