50 625 
1 26   237 
1 27   301 
2 27   640 
2 28   473 
3 28   916 
3 29   671 
4 29   790 
4 30   938 
5 30   104 
5 31   242 
6 31   440 
6 32   218 
7 32    47 
7 33   558 
8 33    73 
8 34   545 
9 34   468 
9 35   561 
10 35   298 
10 36   243 
11 36   749 
11 37   540 
12 37   403 
12 38   613 
13 38   321 
13 39   402 
14 39   406 
14 40   809 
15 40   453 
15 41   328 
16 41   262 
16 42   202 
17 42   659 
17 43   341 
18 43   151 
18 44   183 
19 44   935 
19 45   562 
20 45    45 
20 46   510 
21 46   434 
21 47   165 
22 47    90 
22 48   486 
23 48   512 
23 49   425 
24 49   912 
24 50   219 
25 50   249 
1 28   130 
1 29   157 
1 30   729 
1 31   614 
1 32   788 
1 33   826 
1 34   515 
1 35   404 
1 36   837 
1 37   961 
1 38   489 
1 39   283 
1 40   983 
1 41   283 
1 42   429 
1 43   452 
1 44   859 
1 45   166 
1 46   505 
1 47   380 
1 48   233 
1 49   225 
1 50   264 
2 26   428 
2 29   819 
2 30   862 
2 31   737 
2 32   378 
2 33     3 
2 34   141 
2 35   297 
2 36   431 
2 37   312 
2 38   408 
2 39   269 
2 40   233 
2 41    14 
2 42   457 
2 43   449 
2 44   230 
2 45   698 
2 46   462 
2 47   449 
2 48   306 
2 49    28 
2 50   245 
3 26   816 
3 27    47 
3 30   328 
3 31   434 
3 32   904 
3 33   863 
3 34   566 
3 35    59 
3 36   157 
3 37   671 
3 38   640 
3 39   671 
3 40   369 
3 41   853 
3 42    98 
3 43   851 
3 44   558 
3 45   315 
3 46   390 
3 47   815 
3 48   536 
3 49   209 
3 50   955 
4 26   664 
4 27   241 
4 28   918 
4 31   974 
4 32   318 
4 33    90 
4 34   534 
4 35   338 
4 36   438 
4 37   801 
4 38   102 
4 39   960 
4 40   857 
4 41   867 
4 42    26 
4 43   550 
4 44    18 
4 45   827 
4 46   986 
4 47     3 
4 48   315 
4 49   785 
4 50   176 
5 26    57 
5 27   427 
