1000
1890
1	2	17
1	101	25
2	3	60
2	102	40
3	4	80
3	103	49
4	5	28
4	104	43
5	6	59
5	105	51
6	7	89
6	106	41
7	8	77
7	107	38
8	9	32
8	108	96
9	10	95
9	109	18
10	11	85
10	110	98
11	12	74
11	111	92
12	13	84
12	112	52
13	14	51
13	113	27
14	15	49
14	114	46
15	16	63
15	115	95
16	17	85
16	116	56
17	18	52
17	117	95
18	19	98
18	118	2
19	20	29
19	119	65
20	21	14
20	120	10
21	22	77
21	121	41
22	23	36
22	122	29
23	24	62
23	123	50
24	25	14
24	124	13
25	26	53
25	125	99
26	27	26
26	126	7
27	28	11
27	127	4
28	29	96
28	128	72
29	30	10
29	129	34
30	31	17
30	130	98
31	32	19
31	131	10
32	33	81
32	132	84
33	34	70
33	133	78
34	35	36
34	134	12
35	36	19
35	135	3
36	37	7
36	136	20
37	38	60
37	137	15
38	39	25
38	138	38
39	40	96
39	139	1
40	41	53
40	140	44
41	42	32
41	141	82
42	43	34
42	142	2
43	44	8
43	143	4
44	45	77
44	144	6
45	46	68
45	145	43
46	47	58
46	146	46
47	48	83
47	147	97
48	49	50
48	148	98
49	50	32
49	149	27
50	51	1
50	150	47
51	52	21
51	151	80
52	53	91
52	152	8
53	54	4
53	153	59
54	55	22
54	154	50
55	56	19
55	155	89
56	57	56
56	156	81
57	58	98
57	157	29
58	59	42
58	158	100
59	60	77
59	159	3
60	61	95
60	160	37
61	62	89
61	161	90
62	63	3
62	162	77
63	64	10
63	163	19
64	65	25
64	164	68
65	66	32
65	165	46
66	67	94
66	166	84
67	68	6
67	167	19
68	69	4
68	168	27
69	70	5
69	169	66
70	71	38
70	170	47
71	72	97
71	171	10
72	73	62
72	172	13
73	74	16
73	173	35
74	75	91
74	174	36
75	76	38
75	175	25
76	77	37
76	176	14
77	78	43
77	177	53
78	79	35
78	178	21
79	80	87
79	179	72
80	81	38
80	180	19
81	82	28
81	181	59
82	83	71
82	182	92
83	84	49
83	183	52
84	85	11
84	184	39
85	86	5
85	185	43
86	87	72
86	186	81
87	88	40
87	187	76
88	89	100
88	188	34
89	90	96
89	189	2
90	91	99
90	190	8
91	92	49
91	191	33
92	93	84
92	192	46
93	94	31
93	193	63
94	95	67
94	194	23
95	96	2
95	195	71
96	97	27
96	196	76
97	98	100
97	197	59
98	99	61
98	198	37
99	100	44
99	199	55
100	200	19
101	102	50
101	201	81
102	103	17
102	202	99
103	104	37
103	203	52
104	105	32
104	204	42
105	106	6
105	205	35
106	107	31
106	206	40
107	108	91
107	207	53
108	109	63
108	208	20
109	110	55
109	209	15
110	111	32
110	210	66
111	112	38
111	211	69
112	113	57
112	212	28
113	114	79
113	213	72
114	115	86
114	214	49
115	116	97
115	215	1
116	117	40
116	216	16
117	118	91
117	217	66
118	119	100
118	218	88
119	120	64
119	219	31
120	121	54
120	220	16
121	122	3
121	221	69
122	123	9
122	222	39
123	124	45
123	223	1
124	125	73
124	224	91
125	126	10
125	225	20
126	127	39
126	226	78
127	128	13
127	227	68
128	129	95
128	228	37
129	130	33
129	229	43
130	131	35
130	230	30
131	132	31
131	231	97
132	133	67
132	232	41
133	134	43
133	233	82
134	135	88
134	234	47
135	136	88
135	235	57
136	137	37
136	236	15
137	138	57
137	237	95
138	139	37
138	238	22
139	140	8
139	239	98
140	141	68
140	240	67
141	142	49
141	241	38
142	143	43
142	242	5
143	144	83
143	243	86
144	145	63
144	244	58
145	146	51
145	245	4
146	147	2
146	246	44
147	148	97
147	247	28
148	149	69
148	248	57
149	150	75
149	249	46
150	151	62
150	250	71
151	152	68
151	251	3
152	153	33
152	252	19
153	154	40
153	253	77
154	155	73
154	254	53
155	156	78
155	255	71
156	157	55
156	256	66
157	158	48
157	257	83
158	159	47
158	258	62
159	160	74
159	259	2
160	161	91
160	260	87
161	162	99
161	261	72
162	163	81
162	262	72
163	164	97
163	263	22
164	165	9
164	264	70
165	166	13
165	265	95
166	167	8
166	266	100
167	168	40
167	267	32
168	169	20
168	268	88
169	170	82
169	269	57
170	171	30
170	270	78
171	172	54
171	271	93
172	173	27
172	272	68
173	174	35
173	273	75
174	175	34
174	274	93
175	176	6
175	275	5
176	177	61
176	276	42
177	178	35
177	277	69
178	179	91
178	278	16
179	180	65
179	279	79
180	181	32
180	280	17
181	182	17
181	281	98
182	183	22
182	282	70
183	184	92
183	283	35
184	185	43
184	284	10
185	186	21
185	285	65
186	187	46
186	286	36
187	188	7
187	287	70
188	189	80
188	288	36
189	190	85
189	289	25
190	191	85
190	290	75
191	192	66
191	291	14
192	193	17
192	292	98
193	194	19
193	293	24
194	195	96
194	294	7
195	196	88
195	295	96
196	197	76
196	296	15
197	198	36
197	297	95
198	199	42
198	298	1
199	200	95
199	299	99
200	300	79
201	202	45
201	301	31
202	203	71
202	302	7
203	204	91
203	303	33
204	205	54
204	304	22
205	206	6
205	305	38
206	207	59
206	306	4
207	208	6
207	307	58
208	209	1
208	308	28
209	210	44
209	309	46
210	211	96
210	310	99
211	212	20
211	311	26
212	213	85
212	312	55
213	214	81
213	313	64
214	215	22
214	314	34
215	216	15
215	315	74
216	217	72
216	316	88
217	218	44
217	317	47
218	219	92
218	318	63
219	220	63
219	319	78
220	221	16
220	320	13
221	222	28
221	321	32
222	223	68
222	322	14
223	224	37
223	323	81
224	225	92
224	324	93
225	226	56
225	325	84
226	227	17
226	326	51
227	228	82
227	327	33
228	229	35
228	328	1
229	230	68
229	329	91
230	231	58
230	330	99
231	232	18
231	331	95
232	233	96
232	332	7
233	234	39
233	333	23
234	235	16
234	334	37
235	236	35
235	335	28
236	237	33
236	336	71
237	238	74
237	337	86
238	239	85
238	338	48
239	240	71
239	339	87
240	241	94
240	340	48
241	242	59
241	341	81
242	243	73
242	342	65
243	244	34
243	343	20
244	245	32
244	344	46
245	246	91
245	345	63
246	247	26
246	346	52
247	248	40
247	347	4
248	249	2
248	348	69
249	250	9
249	349	71
250	251	91
250	350	88
251	252	10
251	351	22
252	253	80
252	352	39
253	254	90
253	353	18
254	255	89
254	354	99
255	256	33
255	355	93
256	257	97
256	356	29
257	258	88
257	357	89
258	259	23
258	358	30
259	260	66
259	359	15
260	261	6
260	360	67
261	262	75
261	361	28
262	263	51
262	362	40
263	264	9
263	363	14
264	265	41
264	364	49
265	266	27
265	365	24
266	267	40
266	366	95
267	268	74
267	367	80
268	269	11
268	368	3
269	270	58
269	369	83
270	271	80
270	370	87
271	272	56
271	371	10
272	273	19
272	372	93
273	274	90
273	373	59
274	275	80
274	374	31
275	276	92
275	375	66
276	277	100
276	376	42
277	278	99
277	377	68
278	279	72
278	378	85
279	280	16
279	379	46
280	281	26
280	380	61
281	282	17
281	381	74
282	283	33
282	382	3
283	284	22
283	383	4
284	285	40
284	384	20
285	286	18
285	385	10
286	287	33
286	386	38
287	288	49
287	387	25
288	289	60
288	388	92
289	290	24
289	389	48
290	291	74
290	390	26
291	292	98
291	391	42
292	293	4
292	392	83
293	294	83
293	393	52
294	295	36
294	394	64
295	296	52
295	395	20
296	297	70
296	396	14
297	298	44
297	397	78
298	299	47
298	398	50
299	300	29
299	399	50
300	400	7
301	302	53
301	401	74
302	303	50
302	402	15
303	304	38
303	403	16
304	305	92
304	404	2
305	306	59
305	405	38
306	307	70
306	406	79
307	308	69
307	407	100
308	309	80
308	408	43
309	310	96
309	409	20
310	311	46
310	410	53
311	312	100
311	411	32
312	313	33
312	412	88
313	314	43
313	413	79
314	315	23
314	414	83
315	316	63
315	415	72
316	317	87
316	416	11
317	318	68
317	417	93
318	319	41
318	418	6
319	320	83
319	419	14
320	321	30
320	420	7
321	322	18
321	421	9
322	323	94
322	422	89
323	324	71
323	423	2
324	325	54
324	424	47
325	326	100
325	425	25
326	327	79
326	426	17
327	328	93
327	427	15
328	329	66
328	428	50
329	330	71
329	429	26
330	331	59
330	430	60
331	332	38
331	431	90
332	333	66
332	432	32
333	334	30
333	433	86
334	335	10
334	434	66
335	336	27
335	435	85
336	337	20
336	436	49
337	338	27
337	437	55
338	339	87
338	438	53
339	340	82
339	439	44
340	341	26
340	440	17
341	342	25
341	441	17
342	343	72
342	442	61
343	344	50
343	443	12
344	345	85
344	444	49
345	346	78
345	445	95
346	347	30
346	446	29
347	348	35
347	447	21
348	349	34
348	448	69
349	350	74
349	449	43
350	351	90
350	450	79
351	352	26
351	451	59
352	353	36
352	452	7
353	354	36
353	453	35
354	355	27
354	454	64
355	356	91
355	455	20
356	357	59
356	456	19
357	358	100
357	457	100
358	359	71
358	458	86
359	360	65
359	459	19
360	361	75
360	460	44
361	362	95
361	461	42
362	363	79
362	462	92
363	364	35
363	463	89
364	365	17
364	464	76
365	366	17
365	465	14
366	367	82
366	466	84
367	368	40
367	467	74
368	369	64
368	468	100
369	370	13
369	469	27
370	371	1
370	470	66
371	372	85
371	471	79
372	373	47
372	472	22
373	374	99
373	473	94
374	375	2
374	474	66
375	376	97
375	475	22
376	377	87
376	476	32
377	378	31
377	477	1
378	379	69
378	478	95
379	380	90
379	479	6
380	381	60
380	480	84
381	382	58
381	481	10
382	383	97
382	482	90
383	384	42
383	483	8
384	385	42
384	484	39
385	386	42
385	485	6
386	387	97
386	486	10
387	388	2
387	487	46
388	389	38
388	488	72
389	390	64
389	489	3
390	391	66
390	490	97
391	392	94
391	491	47
392	393	9
392	492	83
393	394	51
393	493	96
394	395	84
394	494	36
395	396	20
395	495	13
396	397	22
396	496	47
397	398	32
397	497	9
398	399	52
398	498	29
399	400	84
399	499	37
400	500	85
401	402	55
401	501	49
402	403	46
402	502	61
403	404	60
403	503	98
404	405	21
404	504	91
405	406	95
405	505	100
406	407	22
406	506	3
407	408	64
407	507	41
408	409	62
408	508	92
409	410	67
409	509	81
410	411	38
410	510	31
411	412	67
411	511	18
412	413	21
412	512	86
413	414	63
413	513	65
414	415	51
414	514	38
415	416	36
