225 420
1	2	17
1	16	9
2	3	76
2	17	96
3	4	77
3	18	92
4	5	36
4	19	34
5	6	47
5	20	56
6	7	12
6	21	20
7	8	25
7	22	23
8	9	1
8	23	12
9	10	34
9	24	71
10	11	8
10	25	83
11	12	86
11	26	34
12	13	33
12	27	83
13	14	5
13	28	60
14	15	79
14	29	92
15	30	84
16	17	47
16	31	41
17	18	30
17	32	25
18	19	1
18	33	34
19	20	67
19	34	7
20	21	75
20	35	69
21	22	45
21	36	45
22	23	49
22	37	56
23	24	58
23	38	22
24	25	99
24	39	98
25	26	28
25	40	62
26	27	93
26	41	73
27	28	45
27	42	37
28	29	100
28	43	68
29	30	40
29	44	93
30	45	68
31	32	80
31	46	22
32	33	10
32	47	82
33	34	80
33	48	6
34	35	52
34	49	15
35	36	86
35	50	49
36	37	43
36	51	45
37	38	3
37	52	38
38	39	42
38	53	49
39	40	41
39	54	59
40	41	62
40	55	91
41	42	31
41	56	68
42	43	100
42	57	5
43	44	35
43	58	34
44	45	25
44	59	1
45	60	12
46	47	8
46	61	72
47	48	34
47	62	12
48	49	46
48	63	7
49	50	15
49	64	85
50	51	53
50	65	77
51	52	10
51	66	31
52	53	71
52	67	89
53	54	79
53	68	10
54	55	2
54	69	50
55	56	14
55	70	47
56	57	45
56	71	6
57	58	99
57	72	33
58	59	41
58	73	59
59	60	6
59	74	68
60	75	80
61	62	87
61	76	84
62	63	64
62	77	28
63	64	25
63	78	88
64	65	85
64	79	9
65	66	44
65	80	18
66	67	10
66	81	81
67	68	11
67	82	77
68	69	95
68	83	41
69	70	74
69	84	95
70	71	12
70	85	23
71	72	6
71	86	51
72	73	97
72	87	4
73	74	39
73	88	86
74	75	14
74	89	94
75	90	19
76	77	1
76	91	12
77	78	34
77	92	74
78	79	96
78	93	60
79	80	55
79	94	62
80	81	15
80	95	56
81	82	19
81	96	1
82	83	34
82	97	84
83	84	40
83	98	91
84	85	5
84	99	57
85	86	32
85	100	73
86	87	61
86	101	67
87	88	58
87	102	31
88	89	99
88	103	58
89	90	90
89	104	68
90	105	70
91	92	60
91	106	69
92	93	27
92	107	65
93	94	43
93	108	85
94	95	82
94	109	28
95	96	69
95	110	70
96	97	91
96	111	28
97	98	53
97	112	88
98	99	51
98	113	34
99	100	6
99	114	39
100	101	78
100	115	91
101	102	75
101	116	71
102	103	45
102	117	32
103	104	96
103	118	37
104	105	9
104	119	64
105	120	79
106	107	20
106	121	75
107	108	39
107	122	10
108	109	17
108	123	94
109	110	64
109	124	64
110	111	56
110	125	25
111	112	39
111	126	30
112	113	18
112	127	51
113	114	52
113	128	67
114	115	19
114	129	75
115	116	3
115	130	56
116	117	75
116	131	49
117	118	54
117	132	9
118	119	68
118	133	64
119	120	57
119	134	47
120	135	72
121	122	94
121	136	37
122	123	95
122	137	30
123	124	95
123	138	88
124	125	58
124	139	12
125	126	4
125	140	83
126	127	40
126	141	44
127	128	37
127	142	62
128	129	97
128	143	58
129	130	11
129	144	17
130	131	75
130	145	8
131	132	73
131	146	85
132	133	59
132	147	43
133	134	11
133	148	15
134	135	58
134	149	46
135	150	2
136	137	29
136	151	55
137	138	36
137	152	45
138	139	85
138	153	21
139	140	64
139	154	55
140	141	26
140	155	12
141	142	83
141	156	78
142	143	68
142	157	31
143	144	47
143	158	82
144	145	8
144	159	48
145	146	100
145	160	35
146	147	73
146	161	16
147	148	87
147	162	73
148	149	80
148	163	12
149	150	83
149	164	78
150	165	6
151	152	9
151	166	19
152	153	3
152	167	75
153	154	8
153	168	45
154	155	86
154	169	27
155	156	56
155	170	40
156	157	86
156	171	65
157	158	68
157	172	12
158	159	27
158	173	64
159	160	46
159	174	2
160	161	32
160	175	27
161	162	38
161	176	86
162	163	49
162	177	2
163	164	18
163	178	15
164	165	15
164	179	88
165	180	78
166	167	65
166	181	30
167	168	29
167	182	91
168	169	38
168	183	83
169	170	32
169	184	44
170	171	66
170	185	83
171	172	37
171	186	95
172	173	44
172	187	95
173	174	49
173	188	37
174	175	77
174	189	25
175	176	45
175	190	85
176	177	79
176	191	28
177	178	34
177	192	81
178	179	17
178	193	6
179	180	76
179	194	37
180	195	77
181	182	12
181	196	7
182	183	36
182	197	35
183	184	78
183	198	36
184	185	100
184	199	33
185	186	25
185	200	1
186	187	58
186	201	76
187	188	57
187	202	29
188	189	70
188	203	6
189	190	49
189	204	53
190	191	57
190	205	7
191	192	35
191	206	13
192	193	33
192	207	81
193	194	4
193	208	43
194	195	39
194	209	2
195	210	36
196	197	78
196	211	64
197	198	5
197	212	66
198	199	4
198	213	65
199	200	45
199	214	63
200	201	70
200	215	34
201	202	93
201	216	85
202	203	76
202	217	60
203	204	6
203	218	89
204	205	3
204	219	76
205	206	81
205	220	84
206	207	6
206	221	28
207	208	93
207	222	79
208	209	20
208	223	4
209	210	35
209	224	14
210	225	84
211	212	48
212	213	32
213	214	5
214	215	81
215	216	48
216	217	15
217	218	71
218	219	17
219	220	76
220	221	3
221	222	58
222	223	5
223	224	33
224	225	84
