1089 2112
1	2	17
1	34	35
2	3	98
2	35	31
3	4	8
3	36	67
4	5	24
4	37	49
5	6	64
5	38	95
6	7	46
6	39	98
7	8	49
7	40	62
8	9	14
8	41	31
9	10	18
9	42	1
10	11	41
10	43	51
11	12	56
11	44	81
12	13	88
12	45	5
13	14	90
13	46	68
14	15	47
14	47	8
15	16	48
15	48	52
16	17	83
16	49	79
17	18	75
17	50	90
18	19	79
18	51	79
19	20	38
19	52	1
20	21	33
20	53	6
21	22	33
21	54	79
22	23	46
22	55	71
23	24	28
23	56	90
24	25	25
24	57	66
25	26	53
25	58	39
26	27	39
26	59	56
27	28	88
27	60	100
28	29	6
28	61	6
29	30	39
29	62	59
30	31	17
30	63	64
31	32	28
31	64	100
32	33	45
32	65	83
33	66	99
34	35	91
34	67	51
35	36	12
35	68	34
36	37	40
36	69	6
37	38	75
37	70	50
38	39	4
38	71	60
39	40	16
39	72	26
40	41	91
40	73	77
41	42	49
41	74	11
42	43	6
42	75	99
43	44	88
43	76	98
44	45	19
44	77	57
45	46	10
45	78	70
46	47	89
46	79	45
47	48	72
47	80	11
48	49	68
48	81	49
49	50	37
49	82	25
50	51	76
50	83	8
51	52	33
51	84	39
52	53	50
52	85	59
53	54	15
53	86	65
54	55	1
54	87	56
55	56	77
55	88	43
56	57	93
56	89	54
57	58	35
57	90	78
58	59	69
58	91	67
59	60	48
59	92	26
60	61	35
60	93	22
61	62	50
61	94	89
62	63	86
62	95	97
63	64	66
63	96	51
64	65	58
64	97	61
65	66	40
65	98	34
66	99	48
67	68	43
67	100	49
68	69	75
68	101	20
69	70	55
69	102	74
70	71	5
70	103	41
71	72	46
71	104	87
72	73	99
72	105	8
73	74	39
73	106	87
74	75	52
74	107	36
75	76	79
75	108	94
76	77	83
76	109	50
77	78	16
77	110	99
78	79	66
78	111	14
79	80	33
79	112	37
80	81	8
80	113	39
81	82	71
81	114	52
82	83	82
82	115	11
83	84	15
83	116	45
84	85	86
84	117	68
85	86	73
85	118	26
86	87	21
86	119	40
87	88	83
87	120	32
88	89	37
88	121	19
89	90	44
89	122	30
90	91	39
90	123	5
91	92	76
91	124	7
92	93	80
92	125	38
93	94	5
93	126	97
94	95	98
94	127	89
95	96	72
95	128	23
96	97	52
96	129	77
97	98	91
97	130	63
98	99	80
98	131	61
99	132	98
100	101	20
100	133	51
101	102	63
101	134	53
102	103	36
102	135	65
