225 400
1	2	17
1	46	85
2	3	62
2	47	59
3	4	96
3	48	51
4	5	35
4	49	59
5	6	74
5	50	19
6	7	17
6	51	11
7	8	70
7	52	96
8	9	13
8	53	24
9	10	43
9	54	87
10	11	13
10	55	24
11	12	62
11	56	76
12	13	69
12	57	37
13	14	82
13	58	66
14	15	72
14	59	65
15	16	57
15	60	20
16	17	53
16	61	31
17	18	76
17	62	100
18	19	80
18	63	56
19	20	35
19	64	64
20	21	50
20	65	12
21	22	64
21	66	12
22	23	73
22	67	40
23	24	90
23	68	52
24	25	25
24	69	86
25	26	35
25	70	9
26	27	83
26	71	48
27	28	36
27	72	77
28	29	23
28	73	89
29	30	15
29	74	53
30	31	89
30	75	49
31	32	10
31	76	41
32	33	64
32	77	76
33	34	24
33	78	53
34	35	45
34	79	40
35	36	33
35	80	100
36	37	54
36	81	45
37	38	24
37	82	68
38	39	53
38	83	34
39	40	38
39	84	96
40	41	30
40	85	86
41	42	38
41	86	68
42	43	69
42	87	79
43	44	48
43	88	23
44	45	58
44	89	32
45	90	71
46	47	100
46	91	2
47	48	90
47	92	44
48	49	93
48	93	26
49	50	30
49	94	42
50	51	77
50	95	96
51	52	43
51	96	18
52	53	61
52	97	13
53	54	77
53	98	73
54	55	15
54	99	32
55	56	15
55	100	28
56	57	46
56	101	39
57	58	13
57	102	24
58	59	77
58	103	80
59	60	48
59	104	22
60	61	31
60	105	64
61	62	2
61	106	16
62	63	64
62	107	91
63	64	79
63	108	100
64	65	9
64	109	79
65	66	84
65	110	91
66	67	44
66	111	58
67	68	10
67	112	89
68	69	25
68	113	22
69	70	37
69	114	56
70	71	61
70	115	30
71	72	80
71	116	78
72	73	93
72	117	82
73	74	5
73	118	84
74	75	59
74	119	10
75	76	20
75	120	4
76	77	22
76	121	34
77	78	73
77	122	26
78	79	34
78	123	26
79	80	41
79	124	67
80	81	1
80	125	89
81	82	27
81	126	11
82	83	6
82	127	75
83	84	59
83	128	32
84	85	55
84	129	63
85	86	56
85	130	21
86	87	60
86	131	34
87	88	50
87	132	62
88	89	11
88	133	9
89	90	36
89	134	58
90	135	48
91	92	88
91	136	41
92	93	16
92	137	78
93	94	68
93	138	27
94	95	59
94	139	80
95	96	80
95	140	96
96	97	76
96	141	42
97	98	95
97	142	2
98	99	39
98	143	7
99	100	62
99	144	42
100	101	43
100	145	61
101	102	18
101	146	69
102	103	56
102	147	38
103	104	52
103	148	24
104	105	62
104	149	46
105	106	39
105	150	97
106	107	11
106	151	34
107	108	75
107	152	97
108	109	49
108	153	71
109	110	56
109	154	21
110	111	32
110	155	35
111	112	25
111	156	59
112	113	36
112	157	5
113	114	29
113	158	12
114	115	47
114	159	81
115	116	11
115	160	100
116	117	83
116	161	82
117	118	66
117	162	42
118	119	36
118	163	30
119	120	41
119	164	8
120	121	48
120	165	25
121	122	21
121	166	93
122	123	55
122	167	7
123	124	22
123	168	38
124	125	3
124	169	6
125	126	95
125	170	80
126	127	35
126	171	11
127	128	76
127	172	10
128	129	97
128	173	13
129	130	29
129	174	21
130	131	44
130	175	44
131	132	89
131	176	2
132	133	90
132	177	70
133	134	54
133	178	8
134	135	49
134	179	7
135	180	70
136	137	12
136	181	25
137	138	43
137	182	11
138	139	72
138	183	97
139	140	33
139	184	84
140	141	43
140	185	13
141	142	54
141	186	35
142	143	92
142	187	43
143	144	96
143	188	19
144	145	52
144	189	85
145	146	2
145	190	98
146	147	19
146	191	40
147	148	77
147	192	48
148	149	50
148	193	78
149	150	15
149	194	99
150	151	58
150	195	47
151	152	60
151	196	18
152	153	9
152	197	48
153	154	46
153	198	74
154	155	43
154	199	46
155	156	20
155	200	22
156	157	71
156	201	2
157	158	74
157	202	39
158	159	91
158	203	12
159	160	37
159	204	11
160	161	92
160	205	16
161	162	28
161	206	98
162	163	72
162	207	38
163	164	98
163	208	43
164	165	2
164	209	67
165	166	42
165	210	96
166	167	1
166	211	71
167	168	42
167	212	38
168	169	22
168	213	21
169	170	88
169	214	36
170	171	92
170	215	12
171	172	9
171	216	62
172	173	13
172	217	39
173	174	54
173	218	60
174	175	48
174	219	20
175	176	60
175	220	5
176	177	52
176	221	87
177	178	74
177	222	22
178	179	24
178	223	22
179	180	8
179	224	72
180	225	49
181	182	32
182	183	23
183	184	96
184	185	74
185	186	99
186	187	61
187	188	46
188	189	56
189	190	95
190	191	80
191	192	17
192	193	44
193	194	53
194	195	86
195	196	90
196	197	38
197	198	20
198	199	90
199	200	77
200	201	86
201	202	23
202	203	95
203	204	87
204	205	84
205	206	49
206	207	65
207	208	52
208	209	28
209	210	23
210	211	79
211	212	75
212	213	61
213	214	28
214	215	73
215	216	5
216	217	74
217	218	5
218	219	16
219	220	4
220	221	70
221	222	25
222	223	48
223	224	47
224	225	46
