1000 1890
1	2	17
1	101	91
2	3	38
2	102	69
3	4	47
3	103	59
4	5	51
4	104	82
5	6	99
5	105	19
6	7	81
6	106	1
7	8	92
7	107	55
8	9	59
8	108	61
9	10	30
9	109	22
10	11	77
10	110	31
11	12	83
11	111	35
12	13	79
12	112	17
13	14	74
13	113	90
14	15	95
14	114	73
15	16	71
15	115	45
16	17	40
16	116	37
17	18	84
17	117	19
18	19	66
18	118	66
19	20	46
19	119	43
20	21	9
20	120	93
21	22	100
21	121	32
22	23	98
22	122	5
23	24	87
23	123	86
24	25	30
24	124	55
25	26	89
25	125	17
26	27	9
26	126	46
27	28	30
27	127	42
28	29	76
28	128	55
29	30	53
29	129	83
30	31	71
30	130	28
31	32	71
31	131	62
32	33	39
32	132	44
33	34	63
33	133	25
34	35	69
34	134	57
35	36	93
35	135	39
36	37	58
36	136	12
37	38	98
37	137	72
38	39	90
38	138	70
39	40	66
39	139	26
40	41	33
40	140	29
41	42	46
41	141	45
42	43	42
42	142	46
43	44	42
43	143	19
44	45	45
44	144	69
45	46	68
45	145	88
46	47	75
46	146	99
47	48	58
47	147	54
48	49	45
48	148	21
49	50	38
49	149	48
50	51	35
50	150	54
51	52	89
51	151	14
52	53	34
52	152	97
53	54	80
53	153	44
54	55	23
54	154	67
55	56	86
55	155	39
56	57	34
56	156	55
57	58	75
57	157	74
58	59	54
58	158	21
59	60	57
59	159	9
60	61	52
60	160	2
61	62	34
61	161	28
62	63	5
62	162	85
63	64	24
63	163	74
64	65	94
64	164	88
65	66	23
65	165	5
66	67	38
66	166	10
67	68	81
67	167	60
68	69	97
68	168	21
69	70	55
69	169	40
70	71	31
70	170	70
71	72	93
71	171	87
72	73	40
72	172	87
73	74	7
73	173	39
74	75	62
74	174	19
75	76	64
75	175	69
76	77	69
76	176	94
77	78	6
77	177	53
78	79	95
78	178	36
79	80	50
79	179	97
80	81	49
80	180	21
81	82	52
81	181	97
82	83	66
82	182	94
83	84	63
83	183	2
84	85	25
84	184	10
85	86	79
85	185	48
86	87	37
86	186	24
87	88	86
87	187	57
88	89	36
88	188	16
89	90	22
89	189	70
90	91	90
90	190	36
91	92	24
91	191	59
92	93	89
92	192	12
93	94	57
93	193	71
94	95	7
94	194	77
95	96	27
95	195	2
96	97	63
96	196	29
97	98	1
97	197	68
98	99	39
98	198	68
99	100	19
99	199	72
100	200	39
101	102	63
101	201	25
102	103	68
102	202	93
103	104	15
103	203	78
104	105	77
104	204	11
105	106	64
105	205	87
106	107	38
106	206	28
107	108	29
107	207	73
108	109	28
108	208	54
109	110	13
109	209	15
110	111	85
110	210	36
111	112	47
111	211	12
112	113	20
112	212	60
113	114	12
113	213	29
114	115	30
114	214	83
115	116	38
115	215	1
116	117	98
116	216	49
117	118	36
117	217	38
118	119	70
118	218	13
119	120	59
119	219	39
120	121	77
120	220	74
121	122	60
121	221	10
122	123	29
122	222	73
123	124	48
123	223	83
124	125	79
124	224	91
125	126	87
125	225	35
126	127	47
126	226	79
127	128	14
127	227	54
128	129	58
128	228	97
129	130	42
129	229	84
130	131	75
130	230	33
131	132	50
131	231	51
132	133	82
132	232	89
133	134	84
133	233	64
134	135	3
134	234	54
135	136	95
135	235	98
136	137	31
136	236	91
137	138	31
137	237	90
138	139	72
138	238	68
139	140	50
139	239	87
140	141	60
140	240	79
141	142	90
141	241	35
142	143	48
142	242	1
143	144	75
143	243	8
144	145	73
144	244	26
145	146	50
145	245	4
146	147	91
146	246	59
147	148	76
147	247	22
148	149	98
148	248	73
149	150	26
149	249	56
150	151	79
150	250	19
151	152	65
151	251	51
152	153	10
152	252	54
153	154	56
153	253	5
154	155	72
154	254	66
155	156	38
155	255	21
156	157	14
156	256	47
157	158	11
157	257	60
158	159	41
158	258	27
159	160	25
159	259	74
160	161	72
160	260	30
161	162	29
161	261	79
162	163	60
162	262	42
163	164	55
163	263	90
164	165	73
164	264	26
165	166	7
165	265	54
166	167	24
166	266	29
167	168	25
167	267	28
168	169	44
168	268	26
169	170	76
169	269	96
170	171	69
170	270	62
171	172	81
171	271	29
172	173	65
172	272	25
173	174	99
173	273	35
174	175	6
174	274	24
175	176	76
175	275	66
176	177	92
176	276	1
177	178	66
177	277	70
178	179	94
178	278	9
179	180	40
179	279	14
180	181	4
180	280	87
181	182	79
181	281	13
182	183	30
182	282	7
183	184	14
183	283	8
184	185	2
184	284	43
185	186	6
185	285	88
186	187	68
186	286	83
187	188	35
187	287	78
188	189	91
188	288	16
189	190	38
189	289	79
190	191	4
190	290	66
191	192	42
191	291	10
192	193	65
192	292	38
193	194	96
193	293	10
194	195	98
194	294	55
195	196	28
195	295	78
196	197	28
196	296	6
197	198	9
197	297	13
198	199	46
198	298	94
199	200	55
199	299	32
200	300	51
201	202	39
201	301	39
202	203	64
202	302	20
203	204	20
203	303	87
204	205	23
204	304	62
205	206	14
205	305	24
206	207	2
206	306	59
207	208	10
207	307	10
208	209	61
208	308	16
209	210	54
209	309	73
210	211	31
210	310	79
211	212	82
211	311	74
212	213	10
212	312	94
213	214	9
213	313	24
214	215	45
214	314	9
215	216	58
215	315	91
216	217	20
216	316	77
217	218	85
217	317	13
218	219	21
218	318	56
219	220	35
219	319	79
220	221	44
220	320	28
221	222	17
221	321	77
222	223	56
222	322	83
223	224	77
223	323	49
224	225	10
224	324	54
225	226	43
225	325	78
226	227	92
226	326	59
227	228	86
227	327	96
228	229	11
228	328	78
229	230	46
229	329	10
230	231	46
230	330	29
231	232	44
231	331	7
232	233	3
232	332	56
233	234	61
233	333	3
234	235	64
234	334	63
235	236	66
235	335	61
236	237	91
236	336	75
237	238	30
237	337	59
238	239	88
238	338	36
239	240	70
239	339	3
240	241	35
240	340	92
241	242	46
241	341	99
242	243	35
242	342	51
243	244	49
243	343	60
244	245	79
244	344	30
245	246	58
245	345	88
246	247	6
246	346	37
247	248	90
247	347	78
248	249	38
248	348	10
249	250	88
249	349	89
250	251	6
250	350	99
251	252	92
251	351	48
252	253	88
252	352	24
253	254	3
253	353	35
254	255	15
254	354	82
255	256	5
255	355	72
256	257	21
256	356	60
257	258	50
257	357	64
258	259	65
258	358	40
259	260	23
259	359	24
260	261	2
260	360	28
261	262	23
261	361	55
262	263	72
262	362	100
263	264	95
263	363	46
264	265	63
264	364	37
265	266	61
265	365	89
266	267	63
266	366	67
267	268	77
267	367	66
268	269	98
268	368	73
269	270	40
269	369	11
270	271	15
270	370	49
271	272	19
271	371	90
272	273	78
272	372	46
273	274	11
273	373	44
274	275	92
274	374	94
275	276	49
275	375	54
276	277	36
276	376	21
277	278	18
277	377	18
278	279	66
278	378	53
279	280	19
279	379	27
280	281	96
280	380	88
281	282	18
281	381	94
282	283	75
282	382	14
283	284	58
283	383	49
284	285	93
284	384	28
285	286	19
285	385	74
286	287	67
286	386	70
287	288	71
287	387	81
288	289	91
288	388	83
289	290	65
289	389	78
290	291	90
290	390	24
291	292	43
291	391	43
292	293	37
292	392	15
293	294	95
293	393	45
294	295	18
294	394	31
295	296	50
295	395	93
296	297	56
296	396	17
297	298	76
297	397	51
298	299	93
298	398	5
299	300	42
299	399	67
300	400	71
301	302	18
301	401	75
302	303	66
302	402	38
303	304	59
303	403	92
304	305	76
304	404	33
305	306	19
305	405	2
306	307	81
306	406	82
307	308	13
307	407	50
308	309	33
308	408	91
309	310	27
309	409	76
310	311	36
310	410	53
311	312	17
311	411	50
312	313	68
312	412	19
313	314	32
313	413	1
314	315	40
314	414	45
315	316	79
315	415	48
316	317	83
316	416	22
317	318	33
317	417	9
318	319	10
318	418	21
319	320	85
319	419	7
320	321	13
320	420	33
321	322	51
321	421	65
322	323	68
322	422	88
323	324	91
323	423	36
324	325	20
324	424	93
325	326	7
325	425	95
326	327	65
326	426	97
327	328	66
327	427	26
328	329	44
328	428	70
329	330	43
329	429	81
330	331	8
330	430	19
331	332	49
331	431	70
332	333	94
332	432	91
333	334	67
333	433	55
334	335	60
334	434	78
335	336	23
335	435	21
336	337	93
336	436	82
337	338	97
337	437	16
338	339	98
338	438	43
339	340	75
339	439	27
340	341	39
340	440	63
341	342	7
341	441	74
342	343	11
342	442	56
343	344	13
343	443	77
344	345	100
344	444	2
345	346	93
345	445	55
346	347	31
346	446	91
347	348	95
347	447	66
348	349	15
348	448	57
349	350	61
349	449	79
350	351	56
350	450	29
351	352	60
351	451	8
352	353	11
352	452	12
353	354	70
353	453	82
354	355	13
354	454	59
355	356	11
355	455	96
356	357	10
356	456	85
357	358	16
357	457	26
358	359	32
358	458	46
359	360	82
359	459	41
360	361	28
360	460	36
361	362	71
361	461	41
362	363	85
362	462	60
363	364	21
363	463	46
364	365	60
364	464	1
365	366	65
365	465	18
366	367	25
366	466	24
367	368	95
367	467	41
368	369	2
368	468	3
369	370	53
369	469	79
370	371	67
370	470	35
371	372	3
371	471	86
372	373	46
372	472	14
373	374	59
373	473	35
374	375	12
374	474	29
375	376	12
375	475	94
376	377	37
376	476	58
377	378	57
377	477	4
378	379	37
378	478	33
379	380	20
379	479	45
380	381	36
380	480	37
381	382	19
381	481	18
382	383	48
382	482	8
383	384	96
