225 400
1	2	17
1	46	33
2	3	60
2	47	76
3	4	83
3	48	64
4	5	16
4	49	88
5	6	2
5	50	45
6	7	64
6	51	3
7	8	37
7	52	82
8	9	91
8	53	12
9	10	75
9	54	84
10	11	60
10	55	97
11	12	95
11	56	1
12	13	34
12	57	65
13	14	43
13	58	56
14	15	36
14	59	4
15	16	91
15	60	39
16	17	89
16	61	26
17	18	71
17	62	81
18	19	86
18	63	25
19	20	82
19	64	61
20	21	54
20	65	66
21	22	65
21	66	19
22	23	84
22	67	39
23	24	30
23	68	23
24	25	72
24	69	32
25	26	25
25	70	35
26	27	76
26	71	57
27	28	41
27	72	67
28	29	79
28	73	23
29	30	20
29	74	94
30	31	25
30	75	25
31	32	48
31	76	40
32	33	58
32	77	49
33	34	30
33	78	55
34	35	39
34	79	4
35	36	54
35	80	71
36	37	54
36	81	92
37	38	13
37	82	3
38	39	42
38	83	48
39	40	62
39	84	76
40	41	26
40	85	78
41	42	7
41	86	18
42	43	62
42	87	4
43	44	1
43	88	71
44	45	64
44	89	41
45	90	71
46	47	45
46	91	9
47	48	67
47	92	3
48	49	88
48	93	90
49	50	91
49	94	77
50	51	40
50	95	89
51	52	77
51	96	3
52	53	74
52	97	98
53	54	5
53	98	12
54	55	86
54	99	11
55	56	1
55	100	14
56	57	46
56	101	57
57	58	14
57	102	2
58	59	20
58	103	30
59	60	11
59	104	58
60	61	45
60	105	79
61	62	50
61	106	79
62	63	55
62	107	90
63	64	13
63	108	89
64	65	25
64	109	4
65	66	88
65	110	18
66	67	17
66	111	3
67	68	49
67	112	29
68	69	53
68	113	68
69	70	82
69	114	56
70	71	2
70	115	96
71	72	42
71	116	42
72	73	10
72	117	60
73	74	46
73	118	91
74	75	95
74	119	53
75	76	94
75	120	3
76	77	26
76	121	49
77	78	89
77	122	76
78	79	54
78	123	98
79	80	89
79	124	16
80	81	41
80	125	41
81	82	5
81	126	12
82	83	15
82	127	19
83	84	78
83	128	21
84	85	94
84	129	92
85	86	99
85	130	42
86	87	96
86	131	81
87	88	95
87	132	25
88	89	46
88	133	80
89	90	90
89	134	57
90	135	94
91	92	75
91	136	59
92	93	76
92	137	97
93	94	44
93	138	54
94	95	99
94	139	94
95	96	9
95	140	33
96	97	76
96	141	97
97	98	7
97	142	99
98	99	99
98	143	80
99	100	60
99	144	57
100	101	63
100	145	8
101	102	42
101	146	39
102	103	80
102	147	57
103	104	57
103	148	43
104	105	22
104	149	30
105	106	24
105	150	92
106	107	70
106	151	68
107	108	44
107	152	46
108	109	73
108	153	79
109	110	8
109	154	34
110	111	12
110	155	53
111	112	28
111	156	52
112	113	82
112	157	95
113	114	43
113	158	86
114	115	62
114	159	85
115	116	44
115	160	28
116	117	3
116	161	15
117	118	19
117	162	86
118	119	19
118	163	74
119	120	61
119	164	12
120	121	61
120	165	47
121	122	95
121	166	87
122	123	3
122	167	31
123	124	35
123	168	15
124	125	57
124	169	21
125	126	95
125	170	19
126	127	83
126	171	65
127	128	76
127	172	9
128	129	88
128	173	22
129	130	1
129	174	54
130	131	71
130	175	72
131	132	6
131	176	68
132	133	7
132	177	38
133	134	16
133	178	75
134	135	44
134	179	55
135	180	85
136	137	27
136	181	93
137	138	87
137	182	30
138	139	93
138	183	41
139	140	26
139	184	8
140	141	30
140	185	2
141	142	40
141	186	66
142	143	79
142	187	65
143	144	92
143	188	42
144	145	59
144	189	88
145	146	74
145	190	44
146	147	59
146	191	99
147	148	6
147	192	17
148	149	87
148	193	82
149	150	12
149	194	5
150	151	17
150	195	59
151	152	6
151	196	39
152	153	91
152	197	70
153	154	45
153	198	6
154	155	89
154	199	23
155	156	81
155	200	31
156	157	44
156	201	22
157	158	27
157	202	34
158	159	80
158	203	91
159	160	1
159	204	79
160	161	10
160	205	59
161	162	63
161	206	3
162	163	28
162	207	12
163	164	76
163	208	47
164	165	75
164	209	13
165	166	30
165	210	72
166	167	66
166	211	64
167	168	69
167	212	35
168	169	74
168	213	63
169	170	9
169	214	46
170	171	37
170	215	100
171	172	78
171	216	14
172	173	11
172	217	70
173	174	84
173	218	55
174	175	56
174	219	31
175	176	82
175	220	20
176	177	76
176	221	58
177	178	89
177	222	15
178	179	59
178	223	61
179	180	66
179	224	77
180	225	88
181	182	64
182	183	85
183	184	79
184	185	65
185	186	67
186	187	55
187	188	36
188	189	99
189	190	77
190	191	13
191	192	10
192	193	56
193	194	54
194	195	48
195	196	12
196	197	56
197	198	93
198	199	81
199	200	13
200	201	4
201	202	40
202	203	21
203	204	54
204	205	83
205	206	52
206	207	86
207	208	41
208	209	27
209	210	54
210	211	77
211	212	77
212	213	29
213	214	62
214	215	11
215	216	91
216	217	76
217	218	31
218	219	14
219	220	70
220	221	62
221	222	98
222	223	31
223	224	91
224	225	60
