1000
1999
1     128      73
1     161      66
1      24      54
1     186      65
2    1000      52
2       6      51
2     342       2
2     161      43
3    1000      23
3     736      74
3     666      45
3     965      33
4     437      69
4     485      72
4     932      30
4    1000      52
5     906      94
5     644      89
5     878      36
5     178      82
6     486      26
6      25      51
6    1000      29
7     610      35
7     924      12
7     894      56
7      46      39
8     623      60
8     826      80
8     920      47
8     273      13
9     591      35
9     203      64
9     422      31
9     779      42
10     720      56
10     229      24
10     231      62
10     852      26
11     355      65
11     529      63
11     362      53
11     295       1
12     571      58
12     954      51
12     252      40
12     961      51
13     634      16
13     101       5
13     598      64
13     456      68
14     278      29
14     826      66
14     400      42
14     137      15
15     857       7
15     237      77
15     377      35
15     889      28
16      97      77
16     329      61
16     562      58
16     683       2
17     998      48
17     811      47
17     459      26
17     744      74
18     736      71
18     292      36
18     909      56
18     681      16
19     670      55
19     854      41
19     264      49
19      77      42
20     984      38
20      77      57
20     113      32
20     641      66
21     241      54
21     583      62
21     566      32
21     554      50
22     758      51
22     849       3
22     976      31
22     567      41
23     372      75
23     706      28
23     267      77
23     335      30
24      55      55
24     604      51
24     122      16
25     853       3
25     756      37
25     294      25
26     838      34
26     187      42
26     224      28
26     326      47
27     598      74
27     672      89
27     455      66
27     328      10
28     745      56
28     598      65
28     564      66
28     711      67
29     885      49
29     714       7
29     248      33
29     512      54
30     964      53
30     899      80
30     747      49
30     598      58
31     332      35
31     286      51
31     206      70
31     350      37
32     656      75
32     695      82
32     792      69
32     173      67
33     643      59
33     310      58
33     786      55
33     102      55
34     106      18
34     385      32
34     698      31
34      74      38
35     421      52
35     543      47
35     596      10
35     169      51
36     121      54
36     991      36
36     348      47
36     681      59
37     883      31
37     777      37
37     511      54
37     120      22
38     840      66
38     377      11
38     871      18
38     707      15
39     543      49
39     812       7
39     260      58
39      50      71
40     242       3
40     414      45
40     115       8
40     472      70
41     296      30
41     757       9
41     735      11
41     263      56
42     877      34
42     605      53
42     276      43
42      68      58
43     361      44
43     705      52
43     280       9
43     580      42
44     730      49
44     258      75
44     122      56
44     904      54
45     338      21
45     939      19
45     763      25
45     223      33
46     835      45
46     103      43
46     586      40
47     841      83
47     318      73
47     595      61
47     357      66
48     523      59
48     803      34
48     350      24
48     787      13
49     537      43
49     565      40
49     497      32
49     810      27
50     635      51
50     981      80
50     718      71
51     758      58
51     768      25
51     625      29
51     724      18
52     631      29
52     951      55
52      59      50
52      62      22
53     325      69
53     331      42
53     672      77
53     741      60
54     255      64
