100
200
1      24      31
1      80      66
1     100      52
1       2      44
2      69      42
2      84       6
2      35      29
3      82      29
3     100      36
3      35      58
3      47      71
4      76      64
4      38      46
4      34      33
4      20      73
5      30      64
5       9      62
5      43      50
5      19      14
6      36      50
6       9      71
6      98      41
6      54      18
7      61      61
7      62      11
7      84      66
7      44      74
8      20      30
8      52      53
8      39      64
8      36      14
9      54      57
9      39      68
10      30      13
10      85      42
10      66      95
10      63      20
11      61      33
11      46      41
11     100      13
11      77      32
12      43      44
12      35      46
12      83      85
12      22      39
13      21      67
13      63      78
13      75      60
13      41      17
14      95      53
14     100      25
14      74      47
14      85      24
15      36      35
15      93      28
15      79      58
15      25      35
16      98      67
16      43      57
16      94       9
16      84      55
17      28      76
17      86      61
17      65      78
17      98      75
18      43      35
18      78      43
18      91      66
18      25      56
19      78      66
19      94      27
19      38       4
20      59      74
20      80      72
21      45      10
21      70      69
21      67      21
22      39      24
22      68       9
22      44      81
23      62      79
23      78      63
23      66      56
23      53      23
24      78      38
24      31      34
24      80      37
25      34      25
25      41      49
26      67      30
26      29      13
26      92       8
26      55      29
27      67      28
27      79      85
27      75      29
27      51      20
28      63      69
28      75      49
28      69      11
29      92      13
29      88      11
29      97      13
30      93      67
30      95      61
31      66      54
31      99      21
31      32      35
32      94      89
32      59      52
32      80      94
33      74      60
33      91      77
33      63      33
33      95      73
34      54      28
34      75      24
35      36      16
37      44      83
37      68      27
37      83      88
37      70      80
38      87      55
38      45      39
39      62      62
40      73      19
40      94      85
40      61      58
40      42      51
41      69      13
41      49       9
42      87      45
42      79      55
42      61      21
44      53      53
45      59      30
45      55      15
46      67      30
46      97      26
46      83      19
47      77      57
47      95      60
47      81      37
48      56      78
48      91      31
48      72      87
48      55      65
49      86      37
49      56      63
49      76      47
50      53      33
50      85      47
50      96      30
50      77      12
51      97      24
51      87      51
51      62      66
52      93       5
52      79      76
52      57      53
53      70      54
54      64      41
55      76      36
56      71       8
56      70      87
57      64      18
57      72      14
57      96      62
58      82      76
58      89      60
58      96      66
58      83      51
59      91      77
60      84      51
60      76      10
60      86      66
60      65      53
64      93      41
64      69      62
65      82      62
65      66      49
68      88      31
68      90      57
71      97      20
71      82      15
71      73      66
72      99      73
72      81      63
73      74      37
73      98      15
74      81      30
77      92      27
81      99      10
85      99      77
86      90      43
87      89      56
88      96      51
88      90      66
89      92      22
89      90      68
