100
200
1      64      33
1      59      61
1      29      16
1       5      56
2      48      50
2      14      17
2      30      58
2      25      95
3      34      94
3      22      68
3      18      36
3     100      81
4      83      55
4      18      74
4      41      83
4      45      34
5      29      72
5      84      66
5      69      64
6      49      19
6     100      55
6      69      38
6       8      55
7      10      33
7     100      68
7      63      29
7      74      44
8      76      72
8      62      61
8      96      55
9      12      40
9      59      22
9      57      76
9     100      38
10      52      44
10      82      39
10      84      22
11      14      49
11      34      55
11      92      34
11      26      32
12      83      60
12      94      56
12      51      94
13      43      51
13      56      72
13      63      34
13      62      48
14      40      62
14      97      70
15      40      79
15      62      52
15      90      30
15      99      74
16      50      42
16      31      40
16      39      35
16      59      32
17      79      35
17      47      19
17      80      43
17      65      62
18      98      58
18      56      17
19      33      18
19      44      74
19      23      12
19      21      18
20      65      83
20      81      66
20      76      47
20      38      75
21      48      30
21      58      28
21      50      25
22      65      16
22      37      48
22      40      75
23      84       6
23      49      53
23      44      78
24      34      70
24      83      34
24      32      13
24      95      54
25      51      97
25      77      41
25      76      83
26      27      79
26      50      21
26      28      60
27      89      42
27      42      75
27      31      46
28      79      42
28      30       3
28      88      36
29      86      68
29      63      34
30      47      27
30      51      47
31      49      57
31      94      39
32      83      47
32      67      55
32      40      19
33      56       9
33      88      36
33      65      76
34      62      64
35      84      51
35      77      43
35      96      51
35      57      33
36      89      48
36      94      64
36      63      15
36      80      22
37      73      44
37      72      77
37      56      57
38      99      68
38      58      68
38      71      60
39      47      13
39      81      19
39      90      39
41      96      54
41      79      30
41      71      28
42      86      74
42      43      25
42      98      29
43      59      66
43      52      67
44      81      55
44      89      77
45      89      61
45      54      69
45      81      24
46      87      67
46      69      66
46      54      77
46      99      79
47      74      41
48      70      64
48      58      42
49      96      26
50      57      28
51      76      31
52      57      92
52      66      35
53      69       8
53      78      71
53      97      30
53      67      43
54      58      35
54      79      46
55      74      32
55      91      55
55      61      51
55      72      42
60      80      30
60      98      39
60      88      31
60      91       1
61      67      20
61      64      13
61      88      54
64      92      59
64      71      56
66      77      20
66      75      10
66      80      21
67      86       9
68      74      35
68      78      81
68      92      42
68      87      54
70      86      55
70      93      51
70      82      16
71      99      59
72      94      12
72      91      74
73      97      67
73      82      67
73      95      52
75      98      80
75      95      39
75      78      53
77      82      53
78      91      55
85      95      21
85      97      48
85      92      51
85      93      25
87      93      28
87      90      62
90      93      36
