100
200
1      63      59
1      43      35
1      25      82
1      86      53
2      23      55
2      11      87
2      62      13
2      74      78
3      83      73
3      15      67
3      56      64
3     100      50
4      28      38
4      14      78
4      65      53
4      88      48
5     100      45
5      28      61
5      59      28
5      53      32
6      33      41
6      22      40
6     100      60
6      20      71
7      30      53
7      98      25
7      18      99
7      39      18
8     100      34
8      18      55
8      16      32
8      24      49
9      78      95
9      96      90
9      54      83
9      87      74
10      91      88
10      90      53
10      75      59
10      45      48
11      15      41
11      33      37
11      45      34
12      39      71
12      98      59
12      53      20
12      91      20
13      90      82
13      14      71
13      75      14
13      94      56
14      73      81
14      78      48
15      20      28
15      23      66
16      67      60
16      51      55
16      47      23
17      96      51
17      30      35
17      87      65
17      25      74
18      78      19
18      34      50
19      26      42
19      35      37
19      45      21
19      81      50
20      63      67
20      24       5
21      62       9
21      76      56
21      52      59
21      56      49
22      69       8
22      49      30
22      52      36
23      28      22
23      60      56
24      76      75
24      42      84
25      99      10
25      45      39
26      76      28
26      40      89
26      75      29
27      94      25
27      42      62
27      85      56
27      54      37
28      41      14
29      63      55
29      64      49
29      48      24
29      92      38
30      53      40
30      52      38
31      50      50
31      32      16
31      98      13
31      53      31
32      70      23
32      56      24
32      88      36
33      91      42
33      37      29
34      63      32
34      52      24
34      61      25
35      83      60
35      87      61
35      36      41
36      89      41
36      99      79
36      75      26
37      78      33
37      72      32
37      87      45
38      59      21
38      70      63
38      80      55
38      43      41
39      84      43
39      72      43
40      71      38
40      89      38
40      59       5
41      79      48
41      73      32
41      49      73
42      97      56
42      82      88
43      51      48
43      95      60
44      90      78
44      73      41
44      61      59
44      95      79
46      67      27
46      61      62
46      68      51
46      51      62
47      59      27
47      85      47
47      80      41
48      86      30
48      91      40
48      82      77
49      96      47
49      90      13
50      81      79
50      72      30
50      82      56
51      64      35
54      55      62
54      83      32
55      74      53
55      89      54
55      73      78
56      97      14
57      71      88
57      80      57
57      94      61
57      84      41
58      60      46
58      74      13
58      99      62
58      71      40
60      62      67
60      79      38
61      96      50
62      95      62
64      93      49
64      70      16
65      93      91
65      94      61
65      89      42
66      98      27
66      97      49
66      82      84
66      92      17
67      84      22
67      81      16
68      71      37
68      88      39
68      76      43
69      88      56
69      74      29
69      81      67
70      93      34
72      80      23
77      79      10
77      86      61
77      84      34
77      97      25
79      95      31
83      85      25
85      92      65
86      93      53
92      99      84
