200
400
1     129      53
1     162      49
1     197      60
1      82      15
2      99      77
2     147      56
2      43      20
2     122      15
3     148      27
3      61      15
3      71      65
3     200      39
4     200      40
4     140      12
4     131      53
4     161      21
5      10      54
5     140      80
5      44      26
5     200      37
6      56      48
6      28      46
6     155      67
6     180      58
7      92      51
7     169      55
7      65      13
7      72      54
8      16       5
8     116      26
8      11      21
8      63      55
9      53      66
9     146      29
9     100      29
9      57      18
10      78      45
10     168      50
10     159      39
11      93      29
11     141      28
11     123      52
12      74      13
12     166      64
12     121      36
12     139      68
13     185      50
13      32      33
13     138      28
13     110      35
14     192      61
14      33      97
14      95      78
14     111      70
15      72      52
15     161      76
15     164      86
15     200      49
16     100      65
16     188      49
16     115      72
17     162      42
17     114      87
17     196      15
17     147      26
18     168      17
18     145      63
18      37      23
18      95      11
19      56      32
19      84      72
19      21       2
19      76      23
20     118       8
20     199      75
20     193      58
20     159      68
21      84      73
21      71      21
21      67      20
22     177      26
22      55      32
22     144      46
22     184       9
23     185      48
23     131      54
23      47      17
23     113      61
24     120      53
24     141      44
24      29      31
24      35      40
25     135      36
25     104      48
25     168      35
25      29      44
26     114      20
26      63      60
26     144      28
26      43      24
27      85      56
27     186      26
27     113      32
27      28      69
28      61      50
28      84      52
29      62      65
29      66      64
30     138      36
30      94      29
30     199      43
30     156      50
31      75      28
31      93      22
31     129      66
31      72      71
32      34      55
32      33      66
32      78      74
33      85      63
33     191      24
34     138      49
34     185      73
34     129      15
35     123      94
35     171      43
35     192      38
36     131      39
36      43      29
36      54      15
36     163      50
37     171      30
37     158      60
37     186      55
38      70      47
38      65      63
38      91      51
38     146      32
39     178      58
39     165      33
39     124      52
39      74      62
40     177      22
40      94      15
40     108      62
40     134      31
41      91      34
41      82      29
41     114      70
41     113      80
42     140      85
42     179      54
42      81      41
42     142      79
43      54      23
44     122      46
44      75      43
44      47      27
45      56      21
45      71      17
45     139      51
45      89       8
46      89      48
46     177      69
46     137      63
46     141      35
47      72       8
47      60      17
48     151      55
48     138      13
48     142      78
48      61      18
49      91      58
49      77      44
49     153      35
49     150      34
50     155      36
50      79      88
50      60      47
50     133      58
51     199      84
51     104      72
51     198      65
51     128      57
52     168      71
52     109      37
52     146      45
52     122      63
53     184      55
53      64      72
53     182      65
54      80      45
54     110      68
55     157      35
55      65      18
55     180      10
56     164      43
57     171      35
57      58      38
57      82      27
58      73      23
58     111      53
58      71      54
59      96      57
59     121      35
59     117      23
59      89      22
60      69       5
60     192      13
61      64      55
62     143      33
62      85      43
62     107      60
63      91       7
63     189      44
64     149      76
64     193      25
65     180      12
66      69      17
66     170      15
66     120      44
67     137      27
67     140      10
67     169      36
68     161      69
68      94      29
68      85       9
68     116      59
69      96       8
69     120      48
70     126      26
70     199      86
70     117      35
73      95       1
73     101      63
73     115      24
74      84      32
74     191      39
75     186      38
75     164      58
76     109      18
76     136      50
76     192      41
77     166      50
77     195      26
77     126      41
78     117      76
78      93      11
79     152      78
79     197      79
79      80      36
80     180      47
80     163      42
81     129      26
81     110      54
81     148       9
82     150      28
83     144      36
83      96      60
83     134      20
83     135      67
86     195      49
86     183      52
86     149      81
86     174      84
87     159      49
87     183      43
87     198      42
87     141      18
88     149      30
88     108      30
88     113      27
88     116      25
89     124      36
90     109      27
90     114      47
90     158      63
90     119      74
92     158      66
92     197      20
92     139      58
93     125      71
94     144      19
95     146      54
96     195      24
97     165      27
97     155      52
97     136      66
97     182      39
98     174      77
98     103      73
98     162      60
98     156      19
99     183      97
99     108      86
99     128      48
100     122      62
100     170      32
101     115      65
101     106      50
101     191      37
102     152      76
102     149      88
102     187      48
102     151      76
103     193      69
103     179      50
103     181      22
104     117      92
104     172      46
105     110      91
105     131      18
105     111      31
105     121      44
106     162      21
106     153      83
106     187      70
107     133      44
107     161      54
107     153      33
108     135      26
109     164      24
111     182      40
112     126      32
112     181      62
112     116      81
112     188      22
115     119      90
118     169      56
118     158      65
118     182      43
119     177      73
119     121      72
120     181      34
123     176      78
123     126      46
124     155      60
124     165      52
125     184      61
125     189      21
125     137      66
127     142      51
127     171      46
127     194      88
127     188      13
128     148      25
128     185      60
130     135      19
130     174      11
130     181      80
130     187      62
132     184      59
132     190      44
132     169      11
132     145      55
133     175      51
133     142      64
134     198      32
134     154      57
136     175      55
136     170      15
137     160      61
139     197      40
143     189      33
143     183      68
143     190      36
145     156      19
145     198      64
147     193      78
147     153      76
148     165      33
150     178      42
150     191      69
151     154      31
151     188      65
152     190      50
152     166      78
154     186      12
154     166      17
156     194      73
157     173      52
157     195      23
157     167      20
159     196      56
160     189      64
160     196      11
160     175      25
163     173      11
163     172      35
167     170      22
167     179      30
167     173      40
172     190      38
172     187      60
173     196      14
174     175      75
176     178      59
176     194      68
176     179      46
178     194      47
