1000
2000
1    1000      24
1     986      22
1     200      63
1     548      64
2     898      76
2    1000      38
2     751      37
2      25      36
3     548      10
3    1000      61
3     919      82
3     132      89
4     955      33
4     223      51
4    1000      39
4     418      36
5     547      86
5      45      52
5     339      86
5     971      43
6     721      76
6     268      76
6     848      30
6     925      39
7     416      16
7     729      74
7     783      92
7     350      60
8     190      47
8     155      16
8     430      70
8     368      83
9     707      33
9     601      48
9     384      28
9     125      10
10     916      52
10     490      88
10      48      75
10     261      59
11     245      59
11     827      71
11     665      74
11     139      58
12      64      81
12     559      17
12     867      43
12     174      18
13     396      54
13     893      21
13     188      24
13     757      54
14     376      92
14     564      29
14      55       7
14     227      38
15     261      42
15      23      78
15     290      77
15     503      84
16     198      73
16     541      64
16     927      55
16     703      61
17     856      79
17     555      19
17     916      26
17     276      39
18     881      64
18     237      51
18     970       5
18     294      85
19     545      74
19      63      62
19     280      73
19     282      76
20     503      38
20     913      30
20     168      16
20     687      24
21     429      38
21     690      37
21     806      26
21     513      37
22     885      25
22     892      22
22     372      36
22     860      59
23     680      29
23     900      82
23     726      84
24     112      36
24     590      44
24     945      35
24     644      25
25     968      45
25     328      51
25     463      37
26     492      85
26     568      15
26     276      30
26     300      47
27     247      42
27     452      64
27     457      31
27     822      59
28     198      34
28     872       6
28     457      18
28     301      19
29     991      36
29     339      21
29     478      27
29     503      73
30     759      35
30     201      18
30     474      51
30     744      58
31     423      78
31     254      18
31     527      67
31     128      66
32     584      45
32     205      29
32     268      86
32     750      57
33     955      76
33     419      72
33     965      40
33     784      20
34     927      35
34     665      37
34     456      34
34     341      49
35     652      35
35     468      94
35     301      43
35     566      76
36     716      79
36     194      51
36     899      64
36     798      73
37     366      71
37     960      92
37     466      24
37     381      26
38     848      72
38     841      52
38     476      73
38     343      67
39     217      61
39     775     100
39     636      99
39     756      65
40     843      83
40     324      48
40     773      42
40     115      80
41      75      44
41     465      36
41     966      38
41     330      32
42     498      36
42     146      78
42     978      25
42     905      53
43     726      57
43      64      30
43     908      26
43     616      30
44     681      72
44     594      34
44     175      82
44     585      72
45     734      53
45     437      45
45     675      88
46     523       7
46     745      15
46     545      76
46     541      50
47     733      48
47     428      24
47     372      10
47     172      32
48     826      40
48     820      63
48     870      53
49     440       5
49     931      71
49     454      48
49     420      28
50     611      27
50     991      53
50     850      41
50     129      26
51     764      58
51     439      70
51     598      22
51      86      54
52     288      18
52     204       8
52     145      42
52     461      22
53     176      20
53     399      76
53     365      33
53     684      34
54     899      61
54     955      58
54      71      24
54     290      42
55     141      56
55     839      42
55     934      41
56     495       5
56     864      84
56     622      47
56     425      63
57     449      40
57     890      48
57     383      29
57     193      50
58     486      75
58     142      65
58     484      44
58      64      91
59      93      77
59     621      36
59     388      70
59      98      14
60     604      69
60     851      55
60     834      36
60     423      64
61     625      22
61     204      54
61     951      60
61     291      52
62     356      56
62     573      56
62     774      78
62     949      58
63     959       9
63     939       7
63     878      37
64     530      46
65     496      85
65     367      35
65     500      52
65     825      49
66     787      57
66     318      23
66     332      19
66     304      16
67     610      49
67     441      46
67     481       8
67     753      62
68     972      33
68     145      68
68     608       8
68     667      25
69     429      97
69     903      53
69     748      15
69     189      37
70     550      28
70     806      44
70     128      22
70     556      45
71     750      32
71     415      45
71     827      57
72     928      22
72     425      28
72     601      56
72     106      10
73     424      69
73     895      93
73     960      82
73     994      77
74     475      60
74     663      37
74     618      42
74     247      12
75     833      60
75     950      76
75     122      16
76     209      84
76     826      11
76     584      38
76     479      75
77     394      10
77     151      74
77     734      45
77     495      12
78     408      26
78     319      73
78     782      39
78     444      61
79     298      76
79     876      70
79     964      72
79     859      61
80     673      45
80     545      24
80     104      67
80     666      70
81     679      55
81     451      43
81     551      22
81     176      20
82     921      37
82     334      39
82     471      84
82     486      23
83     715      45
83     342      22
83     129      27
83     680      75
84     341      18
84     350      54
84     988      78
84     814       9
85     102      55
85     456      30
85     413      45
85     845      46
86     756      18
86     727      31
86     486      24
87     449      40
87     211       6
87     785      52
87     170      64
88     119      51
88     359      71
88     493      66
88     915      33
89     369       4
89     149      61
89     549      71
89     610      59
90     976      50
90     523      70
90     294      41
90     694      60
91     788      41
91     693      40
91     255      17
91     303      55
92     952      52
92     882      31
92     362      59
92     831      92
93     721      46
93     469      26
93     182      64
94     532      93
94     822      24
94     249      76
94     855      91
95     800      42
95     841      30
95     678      27
95     409      43
96     268      51
96     664      56
96     957      38
96     616      25
97     474      13
97     749      16
97     897      45
97     667      58
98     306      56
98     496       6
98     676      48
99     100      78
99     640      51
99     959       2
99     231      68
100     392      45
100     668      40
100     917      71
101     758      63
101     791      13
101     219      46
101     755      35
102     564      22
102     992      51
102     173      33
103     171      92
103     701      28
103     917      33
103     224      84
104     956      35
104     994      47
104     997      67
105     858      25
105     826      54
105     808       9
105     630      36
106     353      71
106     557      37
106     859      27
107     187      36
107     491      18
107     443      27
107     748      43
108     649      53
108     651      14
108     347      55
108     964      55
109     920      63
109     600      65
109     364      87
