100
199
1      57      56
1      76      31
1      39      55
1      40      47
2      78      44
2      16      25
2      79      30
2      10      29
3     100      97
3      73      48
3      97      53
3      50      79
4      31      48
4      51      74
4     100      51
4      66      55
5      88      91
5      61      77
5      38      92
5      16      27
6      52      32
6      40      34
6      42      43
6     100      41
7      38      48
7      99      69
7      61      28
7      59      16
8      32      65
8      34      18
8      93      56
8      50      68
9      14       5
9      94      36
9      43      36
9      25      54
10      74      15
10      96       1
10      46      30
11      14      54
11      55      72
11      56      27
11      57      54
12      76      50
12      99      67
12      95      34
12      71      45
13      56      80
13      17      81
13      65      86
13      37      68
14      52      61
14      23      28
15      78      47
15      42      56
15      52      65
15      29      25
16      66      73
16      47      49
17      79      20
17      80      86
17      73      46
18      35      16
18      57      30
18      40      78
18      87      42
19      35      43
19      36      43
19      92      65
19      41      69
20      30      74
20      32      18
20      45      84
20      27      89
21      64      11
21      97      54
21      74      44
21      47      73
22      89      69
22      82      82
22     100      98
22      99      24
23      62      21
23      34      44
23      45      48
24      87      71
24      63      30
24      83      84
24      60      96
25      66      45
25      63      32
25      30      84
26      65      88
26      80      37
26      74      54
26      99      23
27      63      23
27      61      20
27      48      54
28      46      50
28      68      29
28      43      29
28      87      59
29      39      53
29      92      42
29      97      40
30      36      54
30      97      40
31      76      20
31      92      62
31      67      80
32      49      17
32      39      47
33      91      42
33      94      22
33      93      68
33      74      38
34      83      81
34      81      72
35      45      61
35      94      58
36      83      50
36      40      56
37      60      79
37      73      36
37      45      82
38      51      62
38      76      26
39      69      45
41      81      79
41      85      50
41      82      52
42      79      45
42      62      19
43      96      20
43      55      35
44      90      49
44      85      21
44      79      39
44      95      28
46      53      72
46      71      42
47      51      40
47      61      39
48      75      49
48      59      29
48      51      51
49      63      75
49      67      26
49      52      56
50      59      29
50      54      73
53      66      23
53      93      30
53      60      79
54      98      48
54      73      50
54      56      16
55      94      50
55      81      22
56      75      45
57      62      28
58      86      36
58      90      23
58      98      82
58      83      75
59      78      22
60      69      28
62      87      38
64      65      85
64      85      74
64      75      84
65      84      45
67      91      75
67      90      78
68      71      21
68      86      31
68      77      13
69      96      55
69      84      68
70      88      58
70      82      24
70      71      40
70      80      47
72      80      33
72      91      15
72      82      64
72      81      60
75      86      57
77      93      60
77      90      50
77      88      56
78      92      46
84      91      53
84      95      93
85      98      55
86      98      47
88      95      53
89      96      48
