1000
2000
1     976      28
1    1000      23
1     832      87
1     336      71
2     963      50
2     214      60
2      98      54
2     511      64
3     138      39
3     600      56
3     980      52
3     652      61
4     989      53
4     673      57
4     553      61
4     261      19
5     444      39
5     954       6
5     728      46
5    1000      29
6     229      32
6     513      43
6     398      62
6     918      42
7     229      35
7     818      40
7     260      54
7     205      90
8      58      41
8      69      19
8     303      43
8     927       8
9     586      66
9    1000      44
9      45      35
9     386      68
10     111      38
10     669      56
10     871      26
10     826      20
11    1000      50
11     405      55
11     197       7
11      62      72
12     484      69
12     583      63
12     848      47
12     371      36
13     955       8
13     850      37
13     941      47
13     791      10
14     211      18
14     375      26
14      42      23
14     666      29
15     985      66
15     220      42
15     682      15
15     128      28
16     112      64
16     792      54
16     425      84
16     871      48
17     504      10
17     681      36
17     412      48
17     172      46
18     576      62
18     945      63
18     757      35
18     906      15
19     784      32
19     151      65
19     358      36
19     876      37
20      73      54
20     366      46
20     142      38
20     222      11
21     919      80
21     113      58
21     374      45
21     423      20
22     698      17
22     934      16
22     514      13
22     435      26
23     773      38
23     837      68
23     575      53
23     993      32
24     374      25
24     414      47
24     806      68
24     585      12
25     774      35
25     170      80
25     263      64
25     445      53
26     289      78
26     602      45
26     960      54
26     222      32
27      82      31
27     926      57
27     921      22
27     153      23
28     726      39
28     586      50
28     304      68
28     604      88
29     612      30
29     559      72
29     213      47
29     581      12
30     551      35
30     187      58
30     122      48
30     237      37
31     407      84
31     834      53
31     597      73
31     467      41
32     543      65
32     592      56
32     429      22
32     671      71
33     351      27
33     173      64
33     147      33
33     814      36
34     996      32
34     121      72
34     911      91
34     171      58
35     276      71
35     501      34
35     963      80
35     910      76
36     302      46
36     202      89
36     560      91
36     508      67
37     578      58
37     814      27
37     655      38
37      91      37
38     405      56
38     523      48
38     996      73
38     951      47
39     312      16
39     717      38
39     723      32
39     712      75
40     754      57
40     921      21
40     633      15
40     637      28
41     924      26
41     438      23
41     513      32
41     434      46
42     768      64
42     109      41
42     569      36
43     924      42
43     251      61
43     657      43
43     894      21
44     120      49
44     127      21
44     272      80
44     746      75
45     840      57
45      73      42
45     470      79
46     729      56
46     503      92
46     299      10
46     311      33
47     361      59
47     521      67
47     713       9
47     328      82
48     870      31
48     527      52
48     878      49
48     806      85
49     764       8
49     121      68
49     920      61
49     817      58
50     295      44
50     146      15
50     584      28
50     376      70
51     370      20
51     469      53
51     907      14
51     560      25
52     387      65
52     462      13
52     277      28
52     923      70
53      73      80
53     318      76
53     865      56
53     111      41
54     304      65
54     474      19
54     873      82
54     229      26
55     514      82
55     490       8
55     860       4
55     996      70
56     684      33
56      59      55
56     712      36
56     271      92
57     664      77
57     570      12
57     364      41
57     818      53
58     412      24
58     747      15
58     437      54
59     594      60
59     206      52
59     846      40
60     203      77
60     777      11
60     129      80
60     652      53
61     153      82
61     749      36
61     389      84
61     664      35
62     532      21
62     121      53
62     242      33
