200
399
1     153      82
1     101      31
1     178      63
1      25       8
2      78      45
2     123      37
2     173      71
2     151      56
3     101      52
3      10      51
3      94      23
3       7      44
4     186      26
4      93      95
4      92      73
4     200      68
5     144      59
5     200      12
5      51      51
5     107      38
6      57      41
6      92      38
6      95      20
6     193      30
7     185      11
7     154      79
7      65      51
8     200      42
8     108      15
8      71      17
8     140      22
9      79      33
9      54      50
9     143      24
9     172      30
10     163      61
10     177      48
10      73      50
11     172      79
11     200      29
11     154      83
11     147      46
12     128      64
12      90      61
12     136      47
12     152      57
13     134      47
13      64      21
13     111      67
13      20      66
14     127      38
14      93      76
14      31      36
14     119       8
15     126      52
15     109      17
15     187      21
15      48      39
16     180      17
16     129      14
16     161      48
16     107      41
17      60      51
17     161      27
17      57      46
17     197      76
18     137      92
18     187      84
18     168      89
18     115      76
19     185      72
19      54      83
19     135      66
19      27      62
20     168      69
20      75      27
20     174      39
21      94      28
21      36      31
21     170      85
21     116      20
22      71      19
22     195      55
22     167      31
22     125      28
23      91      24
23     179      48
23     114      64
23      88      68
24     103      60
24      66      74
24      47      35
24     102      26
25      44      56
25     116      80
25     140      26
26     174      42
26      32      85
26     106      80
26     161      46
27     128      64
27      89      33
27      85      68
28      42      87
28     148      65
28     179      72
28      88      79
29     117      10
29      92       6
29     122      45
29     196      27
30     136      74
30     166      36
30     108      82
30     146      50
31     118      36
31     198      57
31      69      29
32     177      45
32     133      50
32     150      25
33      38      33
33      90      38
33      93      48
33      96      34
34      47      42
34     130      14
34     167      31
34     110      32
35     179      73
35     117      75
35     183      35
35     192      66
36     125       5
36     103      55
36      50      66
37     186      12
37     115      24
37     184      18
37     162      53
38     134      41
38     149      38
38     112      19
39     129      24
39     184      63
39      73       8
39      82      46
40      88      43
40      78      16
40     100      25
40     180      10
41     187      25
41     116      47
41      73      30
41      91      33
42      67      59
42     197      41
42      70      93
43     178      49
43      99      31
43     146      64
43     130      40
44     126      33
44     155      54
44     187      46
45      85       5
45     194      71
45      56      10
45     155      66
46      75      44
46     133      59
46      52      65
46     149      58
47     131      36
47      98      43
48     135      29
48     127      66
48      79      58
49      94      47
49      88      55
49     149      34
49     129      31
50      79      61
50     188      41
50     181      21
51     145      57
51     139      27
51     154      66
52      56      18
52     196      45
52     176      54
53     141      22
53     151      36
53     134      21
53     194      65
54      80      40
54     191      71
55      63      84
55     136      85
55     116      13
55      98      52
56     100      68
56     174      41
57     193      37
57     135      75
58      98      27
58      66      69
58      68      77
58     153      70
59     163       8
59     173      63
59     107      21
59      78      38
60      67      45
60      77      22
60     194      51
61     143      47
61     190      77
61     195      88
61      78      68
62     159      69
62     172      76
62      98      53
62     173      81
63     150      15
63     111      50
63     117      69
64      82      37
64     148      19
64     157      50
65     127      39
65     190      45
65     122      38
66      97      67
66     175      71
67     100      66
67      93      59
68     184      39
68     113      49
68     193      31
69     183      70
69     139      20
69     171      28
70     112       3
70     136      35
70      96      18
71     153      64
71     123      46
72      92      40
72     157      22
72     182      10
72     196      29
73     146      47
74     166      69
74     183      61
74     161      47
74     157      31
75     183      59
75      81      50
76     118      95
76     158      56
76      80      24
76     162      76
77      83      61
77     163      17
77     127      39
79      84      32
80     135      27
80     141      40
81     181      96
81     107      41
81     144      97
82     132      21
82     108      38
83     122      22
83     185      55
83     118      60
84     182      39
84     140      93
84     188      39
85     121      41
85     170      36
86     192      55
86     106      35
86     125      71
86     150      22
87     115      12
87     123      35
87     174      37
87     103      25
89     173      52
89      97      29
89     179      43
90     175      73
90     129      32
91     182      66
91     143      79
94     119      57
95     137      53
95     124      28
95     128      37
96     196      63
96     194      43
97     126      15
97     186      66
99     148      26
99     189      33
99     143      18
100     147      47
101     128      41
101     199      26
102     160      19
102     156      31
102     111      22
103     170      33
104     123      27
104     154      62
104     147      27
104     198      45
105     168      78
105     155      64
105     119      20
105     152      60
106     181      24
106     185      48
108     167      31
109     182      52
109     178      34
109     111      22
110     150      29
110     167      48
110     125      68
112     175      85
112     184      46
113     165      39
113     121      59
113     170      72
114     195      73
114     144      67
114     176      66
115     176      49
117     160      21
118     142      39
119     157      50
120     199      31
120     126      56
120     124      43
120     186      36
121     138      20
121     169      29
122     192      48
124     131       5
124     164      31
130     146      26
130     176      50
131     172      65
131     144      88
132     189      39
132     152      54
132     181      50
133     145      71
133     177      48
134     177      14
137     190      31
137     168      37
138     140      48
138     197      75
138     145      21
139     163      34
139     169      47
141     166      35
141     162      59
142     191      23
142     195      57
142     199      33
145     151      59
147     191      23
148     153      59
149     191      29
151     169      29
152     180      25
155     162      46
156     158       8
156     159      73
156     165      33
158     166      63
158     159      65
159     169      48
160     190      51
160     178      12
164     188      57
164     193       6
164     189      72
165     180      33
165     192      56
171     189      69
171     175      17
171     197      25
188     199      43
