50
100
1       7      38
1      40      74
1      50      72
1      41      18
2      30      54
2      33      45
2      10      72
2      35      16
3       7      47
3      50      24
3      40      38
3      38      48
4      28      60
4      50       4
4      14      24
4      49      25
5       6      14
5      36      37
5      19      51
5      50      22
6      42      56
6      11      37
6      15      59
7      21      77
7      13      42
8      14      51
8      42      37
8      23      40
8      32      32
9      28      23
9      14      72
9      42      84
9      25      82
10      12      45
10      33      86
10      49      57
11      29      51
11      15      69
11      22      24
12      25      22
12      49      13
12      20      41
13      25      34
13      17      50
13      47      13
14      31      54
15      48      73
15      44      63
16      25      14
16      23      55
16      41      84
16      29      63
17      27      86
17      18      38
17      44      61
18      42       8
18      49      50
18      27      77
19      31      33
19      36      45
19      46      46
20      36      69
20      26      58
20      21      65
21      41      67
21      26      26
22      45      32
22      31      64
22      29      46
23      28      58
23      31      30
24      46      53
24      27      25
24      29      19
24      45      46
26      28      41
26      35      32
27      48      57
30      44      72
30      46      69
30      48      83
32      46      47
32      41      53
32      36      43
33      37      33
33      44      72
34      39      28
34      35      21
34      48      65
34      43      76
35      38      82
37      47      59
37      38      75
37      39      60
38      47      36
39      45       9
39      43      57
40      43      94
40      47      60
43      45      58
