75
149
1      25      62
1      57      16
1      63      13
1      75      75
2      74      37
2      57      32
2      51      88
2      41       6
3      64       8
3      11      61
3      56      51
3      55      19
4      75      24
4      65      55
4      72      73
4      10      27
5      30      43
5      70      61
5      26      69
5      20      24
6      75      41
6      20       8
6      50      21
6      26      44
7      64      39
7      73      18
7      34      31
7      71      17
8      10      20
8      18      79
8      47      40
8      68      94
9      31      52
9      54      38
9      74      41
9      27      56
10      60      63
10      36      52
11      33      33
11      37      46
11      44      57
12      20      58
12      75      18
12      71      54
12      14      31
13      41      20
13      72      55
13      38      58
13      29      32
14      74      51
14      58      41
14      48      24
15      47      60
15      53      43
15      37      35
15      28      34
16      36      56
16      33      43
16      52      35
16      19      35
17      63      48
17      62      47
17      34      19
17      40      56
18      56      12
18      57      21
18      39      45
19      60      61
19      40       8
19      72      76
20      34      28
21      70      51
21      36      56
21      38      59
21      46      66
22      40      77
22      27      84
22      32      31
22      68      51
23      39      13
23      62      58
23      65      63
23      60      36
24      35      32
24      63      65
24      46      23
24      64      25
25      58      43
25      27      47
25      55      47
26      71      41
26      64      23
27      70      67
28      56      12
28      58      15
28      51      76
29      73      39
29      35      70
29      34      23
30      33      49
30      41      61
30      53      78
31      72      63
31      43      73
31      53      67
32      47      30
32      61      76
32      37      40
33      71      15
35      44      21
35      57      82
36      56      41
37      60       8
38      58      57
38      53      23
39      49      75
39      73      57
40      42      63
41      74      42
42      59      13
42      50      26
42      55      70
43      73      30
43      61      62
43      55      47
44      54      63
44      47      27
45      51      53
45      66      23
45      68      43
45      49      51
46      51      57
46      62      49
48      59      10
48      67      37
48      61      52
49      52      52
49      62      66
50      66      17
50      54      41
52      68      44
52      61      17
54      63      22
59      69      54
59      70      30
65      69      70
65      66      47
66      67      52
67      69      46
